DateTime,"W5KV_5N1_ACTIVE_POWER","W5KV_5N5_ACTIVE_POWER","W5KV_5N6_ACTIVE_POWER","W5KV_5N7_ACTIVE_POWER","W5KV_5N8_ACTIVE_POWER","W5KV_5S1_ACTIVE_POWER","W5KV_5S4_ACTIVE_POWER","W5KV_5S6_ACTIVE_POWER","W5KV_5S7_ACTIVE_POWER"
2021-08-12 00:00:01,0.14594261348247528,0.43695881962776184,0.07770384103059769,-0.0005942116840742528,0.2940239906311035,0.2063000202178955,0.36560001969337463,0.08560000360012054,0.020600002259016037
2021-08-12 00:14:25,0.14005078375339508,0.45317861437797546,0.07515399903059006,-0.0003381503338459879,0.33923205733299255,0.1907000094652176,0.35190001130104065,0.09080000966787338,0.02410000190138817
2021-08-12 00:28:49,0.14711642265319824,0.429632306098938,0.07378959655761719,-0.0003605297242756933,0.32902592420578003,0.1966000199317932,0.34700000286102295,0.09280000627040863,0.020500000566244125
2021-08-12 00:43:13,0.13987229764461517,0.4458940625190735,0.07628049701452255,-0.0006465085316449404,0.2824837863445282,0.1844000220298767,0.38440001010894775,0.08630000799894333,0.04350000247359276
2021-08-12 00:57:37,0.14598143100738525,0.4719638228416443,0.07515065371990204,-0.00037860163138248026,0.32581111788749695,0.1844000220298767,0.3849000036716461,0.08630000799894333,0.020500000566244125
2021-08-12 01:12:01,0.13918055593967438,0.43154194951057434,0.07252415269613266,-0.0005839180084876716,0.28441134095191956,0.19380001723766327,0.3457000255584717,0.09140000492334366,0.04310000315308571
2021-08-12 01:26:25,0.14480306208133698,0.45391660928726196,0.07252008467912674,-0.0003769200120586902,0.28070971369743347,0.18930001556873322,0.3461000323295593,0.09320000559091568,0.020600002259016037
2021-08-12 01:40:49,0.1376182585954666,0.4323776364326477,0.07758248597383499,-0.0006184259545989335,0.3231023848056793,0.17920000851154327,0.36160001158714294,0.0860000029206276,0.02200000174343586
2021-08-12 01:55:13,0.13881884515285492,0.4432884752750397,0.07630831003189087,-0.00036211241967976093,0.3159564137458801,0.18630000948905945,0.35350000858306885,0.0860000029206276,0.020400000736117363
2021-08-12 02:09:37,0.14458853006362915,0.37762558460235596,0.07432114332914352,-0.0005801813676953316,0.2844890058040619,0.15120001137256622,0.2963000237941742,0.09220001101493835,0.02110000140964985
2021-08-12 02:24:01,0.13874800503253937,0.38580700755119324,0.07604022324085236,-0.00032865855609998107,0.32851117849349976,0.15070000290870667,0.29770001769065857,0.09400000423192978,0.020600002259016037
2021-08-12 02:38:25,0.14495591819286346,0.36850377917289734,0.07351723313331604,-0.0006300034583546221,0.28170621395111084,0.15960001945495605,0.3156000077724457,0.0869000032544136,0.021800002083182335
2021-08-12 02:52:49,0.13847731053829193,0.3704570531845093,0.07302553951740265,-0.000592655036598444,0.3301655054092407,0.15730001032352448,0.31780004501342773,0.08390000462532043,0.020400000736117363
2021-08-12 03:07:13,0.14389264583587646,0.3924967050552368,0.07514776289463043,-0.00028910458786413074,0.2816484570503235,0.1493000090122223,0.2933000326156616,0.09050000458955765,0.021400000900030136
2021-08-12 03:21:37,0.14416632056236267,0.3923739790916443,0.07225406914949417,-0.000590903393458575,0.28357088565826416,0.15630000829696655,0.29420003294944763,0.09130001068115234,0.02110000140964985
2021-08-12 03:36:01,0.1383763998746872,0.36785611510276794,0.07407806068658829,-0.0003702589019667357,0.3264008164405823,0.14810001850128174,0.3088000416755676,0.08410000056028366,0.02030000276863575
2021-08-12 03:50:25,0.13739582896232605,0.3746599555015564,0.07365009188652039,-0.000617052020970732,0.2822273373603821,0.1519000232219696,0.30310001969337463,0.08400000631809235,0.020400000736117363
2021-08-12 04:04:49,0.1437004953622818,0.4509046673774719,0.07205335050821304,-0.00037608330603688955,0.3181166350841522,0.1446000188589096,0.3719000220298767,0.09070000797510147,0.02200000174343586
2021-08-12 04:19:13,0.137796550989151,0.4558049142360687,0.0738653615117073,-0.00040249418816529214,0.32743367552757263,0.14900000393390656,0.3694000244140625,0.09260000288486481,0.02160000056028366
2021-08-12 04:33:37,0.14371803402900696,0.433317631483078,0.07113420963287354,-0.0006059078150428832,0.2865656912326813,0.16260001063346863,0.3498000204563141,0.08540000766515732,0.020400000736117363
2021-08-12 04:48:01,0.13930000364780426,0.43432262539863586,0.0729704424738884,-0.00029105061548762023,0.28401097655296326,0.14680001139640808,0.35680004954338074,0.08460000157356262,0.019200000911951065
2021-08-12 05:02:25,0.14537246525287628,0.45006629824638367,0.07096584141254425,-0.0006130365072749555,0.3180106282234192,0.20350000262260437,0.3960000276565552,0.09390000253915787,0.03229999914765358
2021-08-12 05:16:49,0.14664162695407867,0.45063742995262146,0.07100506126880646,-0.0006759825628250837,0.3299066722393036,0.20430001616477966,0.4067000448703766,0.09690000861883163,0.08550000190734863
2021-08-12 05:31:13,0.139329731464386,0.43384093046188354,0.07273830473423004,-0.00039231235859915614,0.2843592166900635,0.19440001249313354,0.3685000240802765,0.09180000424385071,0.025300001725554466
