DateTime,"WEAVER_WE16_ACTIVE_POWER","WEAVER_WW16_ACTIVE_POWER"
2021-08-12 00:00:01,0.041468434035778046,0.37803980708122253
2021-08-12 00:14:25,0.036718741059303284,0.32711246609687805
2021-08-12 00:28:49,0.04027746245265007,0.32542333006858826
2021-08-12 00:43:13,0.03555237129330635,0.380603164434433
2021-08-12 00:57:37,0.039430759847164154,0.3697201609611511
2021-08-12 01:12:01,0.03664432838559151,0.31310805678367615
2021-08-12 01:26:25,0.039852324873209,0.3626307547092438
2021-08-12 01:40:49,0.03600365296006203,0.31675028800964355
2021-08-12 01:55:13,0.03983496502041817,0.37919872999191284
2021-08-12 02:09:37,0.03535417839884758,0.31231218576431274
2021-08-12 02:24:01,0.03511723503470421,0.36331668496131897
2021-08-12 02:38:25,0.039380840957164764,0.3140523433685303
2021-08-12 02:52:49,0.038784176111221313,0.3635181486606598
2021-08-12 03:07:13,0.036182865500450134,0.3149527311325073
2021-08-12 03:21:37,0.03918612375855446,0.36723870038986206
2021-08-12 03:36:01,0.03544696420431137,0.31486931443214417
2021-08-12 03:50:25,0.03932507708668709,0.3165053427219391
2021-08-12 04:04:49,0.034799858927726746,0.36268967390060425
2021-08-12 04:19:13,0.03946313634514809,0.3633168935775757
2021-08-12 04:33:37,0.03540406748652458,0.30758681893348694
2021-08-12 04:48:01,0.03478078916668892,0.3073761761188507
2021-08-12 05:02:25,0.03846506401896477,0.3611027002334595
2021-08-12 05:16:49,0.0341409370303154,0.31376227736473083
2021-08-12 05:31:13,0.03954089432954788,0.36602461338043213
2021-08-12 05:45:37,0.03578275442123413,0.31730228662490845
2021-08-12 06:00:01,0.076023168861866,0.36409175395965576
2021-08-12 06:14:25,0.07048780471086502,0.37293392419815063
2021-08-12 06:28:49,0.07802396267652512,0.316834419965744
2021-08-12 06:43:13,0.08077391982078552,0.3258908689022064
2021-08-12 06:57:37,0.0703166127204895,0.3748682737350464
2021-08-12 07:12:01,0.0746307447552681,0.3206801414489746
2021-08-12 07:26:25,0.061649467796087265,0.3808545172214508
2021-08-12 07:40:49,0.06989046931266785,0.36512821912765503
2021-08-12 07:55:13,0.06282415241003036,0.33376118540763855
2021-08-12 08:09:37,0.05985158309340477,0.3357410728931427
2021-08-12 08:24:01,0.07152421772480011,0.4010559618473053
2021-08-12 08:38:25,0.06384774297475815,0.39630216360092163
2021-08-12 08:52:49,0.08240144699811935,0.3424582779407501
2021-08-12 09:07:13,0.08093859255313873,0.3484976589679718
2021-08-12 09:21:37,0.0966072753071785,0.41724061965942383
2021-08-12 09:36:01,0.08954153209924698,0.36615559458732605
2021-08-12 09:50:25,0.09381265938282013,0.4215354323387146
2021-08-12 10:04:49,0.09393555670976639,0.36630699038505554
2021-08-12 10:19:13,0.08827309310436249,0.42154359817504883
2021-08-12 10:33:37,0.08655805140733719,0.3716464042663574
2021-08-12 10:48:01,0.09555136412382126,0.43898236751556396
2021-08-12 11:02:25,0.09065660834312439,0.42833995819091797
2021-08-12 11:16:49,0.11000877618789673,0.37633368372917175
2021-08-12 11:31:13,0.08854106068611145,0.3739938735961914
2021-08-12 11:45:37,0.09777911752462387,0.43115219473838806
2021-08-12 12:00:01,0.09601948410272598,0.3802947998046875
2021-08-12 12:14:25,0.09052051603794098,0.43105390667915344
2021-08-12 12:28:49,0.0883745402097702,0.42889130115509033
2021-08-12 12:43:13,0.09722352027893066,0.3730340600013733
2021-08-12 12:57:37,0.09573260694742203,0.37923291325569153
2021-08-12 13:12:01,0.0897826999425888,0.43223172426223755
2021-08-12 13:26:25,0.0853327065706253,0.4290277659893036
2021-08-12 13:40:49,0.10726694017648697,0.3782208263874054
2021-08-12 13:55:13,0.09389618784189224,0.377279669046402
2021-08-12 14:09:37,0.08086419850587845,0.4215710163116455
2021-08-12 14:24:01,0.07751615345478058,0.4332141876220703
2021-08-12 14:38:25,0.0940975770354271,0.3769090473651886
2021-08-12 14:52:49,0.08035501837730408,0.37305909395217896
2021-08-12 15:07:13,0.09383762627840042,0.41788870096206665
2021-08-12 15:21:37,0.0850653275847435,0.370286226272583
2021-08-12 15:36:01,0.09238474816083908,0.4334285259246826
2021-08-12 15:50:25,0.08619687706232071,0.38160645961761475
2021-08-12 16:04:49,0.10704174637794495,0.4336666166782379
2021-08-12 16:19:13,0.10712885111570358,0.4325324296951294
2021-08-12 16:33:37,0.08180107921361923,0.3750592768192291
2021-08-12 16:48:01,0.08264274150133133,0.36991479992866516
2021-08-12 17:02:25,0.07030817866325378,0.419308066368103
2021-08-12 17:16:49,0.07660169154405594,0.42273542284965515
2021-08-12 17:31:13,0.06985997408628464,0.3588936924934387
2021-08-12 17:45:37,0.08883026242256165,0.41278430819511414
2021-08-12 18:00:01,0.06756022572517395,0.3563869893550873
2021-08-12 18:14:25,0.06933709979057312,0.3753456771373749
2021-08-12 18:28:49,0.07678599655628204,0.3542154133319855
2021-08-12 18:43:13,0.07685946673154831,0.3972241282463074
2021-08-12 18:57:37,0.06934075057506561,0.34910646080970764
2021-08-12 19:12:01,0.06448198109865189,0.4002176821231842
2021-08-12 19:26:25,0.07512021064758301,0.3441457152366638
2021-08-12 19:40:49,0.07447312772274017,0.34103307127952576
2021-08-12 19:55:13,0.06915435940027237,0.39548027515411377
2021-08-12 20:09:37,0.07007179409265518,0.3876253068447113
2021-08-12 20:24:01,0.07448667287826538,0.3303535282611847
2021-08-12 20:38:25,0.07460369169712067,0.3798249363899231
2021-08-12 20:52:49,0.06994527578353882,0.3276728093624115
2021-08-12 21:07:13,0.07402496039867401,0.33632874488830566
2021-08-12 21:21:37,0.06926224380731583,0.38981980085372925
2021-08-12 21:36:01,0.07403792440891266,0.38246238231658936
2021-08-12 21:50:25,0.04149652644991875,0.332956463098526
2021-08-12 22:04:49,0.043166160583496094,0.33268535137176514
2021-08-12 22:19:13,0.03966193646192551,0.3780292570590973
2021-08-12 22:33:37,0.042408835142850876,0.32880303263664246
2021-08-12 22:48:01,0.03858539089560509,0.387685626745224
2021-08-12 23:02:25,0.03934716060757637,0.3291782736778259
2021-08-12 23:16:49,0.04219796508550644,0.37306728959083557
2021-08-12 23:31:13,0.03739338368177414,0.37969306111335754
2021-08-12 23:45:37,0.04099993407726288,0.32124149799346924
2021-08-13 00:00:01,0.037120018154382706,0.3760753870010376
2021-08-13 00:14:25,0.04186933487653732,0.3225550055503845
2021-08-13 00:28:49,0.043223414570093155,0.3224250376224518
2021-08-13 00:43:13,0.037110261619091034,0.37757226824760437
