DateTime,"WEAVER_WW10_ACTIVE_POWER","WEAVER_WW12_ACTIVE_POWER","WEAVER_WW14_ACTIVE_POWER","WEAVER_WW15_ACTIVE_POWER","WEAVER_WW2_ACTIVE_POWER","WEAVER_WW3_ACTIVE_POWER","WEAVER_WW5_ACTIVE_POWER","WEAVER_WW6_ACTIVE_POWER","WEAVER_WW7_ACTIVE_POWER","WEAVER_WW8_ACTIVE_POWER"
2021-02-12 00:00:01,0.3272000253200531,0.05220000445842743,1.187600016593933,0.5229000449180603,0.6813000440597534,0.41780003905296326,0.4750000238418579,0.028800003230571747,0.36890000104904175,0.1737000048160553
2021-02-12 00:14:25,0.3790000081062317,0.054200004786252975,1.1227000951766968,0.5751000642776489,0.7244000434875488,0.4321000277996063,0.39980003237724304,0.029100000858306885,0.4132000207901001,0.19040001928806305
2021-02-12 00:28:49,0.33240002393722534,0.054200004786252975,1.1082000732421875,0.5372999906539917,0.7404000759124756,0.43220004439353943,0.40139999985694885,0.029000001028180122,0.406900018453598,0.17419999837875366
2021-02-12 00:43:13,0.31290000677108765,0.052100006490945816,1.1708000898361206,0.5750000476837158,0.688800036907196,0.41280004382133484,0.4417000412940979,0.028700001537799835,0.36510002613067627,0.18650001287460327
2021-02-12 00:57:37,0.3621000349521637,0.05400000140070915,1.1403001546859741,0.5692000389099121,0.7008000016212463,0.40960001945495605,0.40070003271102905,0.02850000187754631,0.39980003237724304,0.1842000037431717
2021-02-12 01:12:01,0.31470003724098206,0.05180000141263008,1.0392000675201416,0.5347999930381775,0.6719000339508057,0.42250001430511475,0.5063999891281128,0.028700001537799835,0.3717000186443329,0.17490001022815704
2021-02-12 01:26:25,0.3142000138759613,0.0544000044465065,1.0810999870300293,0.5598000288009644,0.6913000345230103,0.4196000397205353,0.45600003004074097,0.028700001537799835,0.3883000314235687,0.18810001015663147
2021-02-12 01:40:49,0.3238000273704529,0.051100004464387894,1.0323001146316528,0.5290000438690186,0.6617000699043274,0.40080004930496216,0.3985000252723694,0.02810000255703926,0.3630000054836273,0.1720000058412552
2021-02-12 01:55:13,0.3143000304698944,0.05120000243186951,0.9975000619888306,0.5409000515937805,0.7051000595092773,0.39490002393722534,0.43220004439353943,0.02810000255703926,0.3741000294685364,0.17240001261234283
2021-02-12 02:09:37,0.36170002818107605,0.05320000275969505,1.053200125694275,0.49470004439353943,0.6005000472068787,0.4078000485897064,0.3769000172615051,0.028300002217292786,0.34870001673698425,0.18560001254081726
2021-02-12 02:24:01,0.3622000217437744,0.05310000479221344,1.031599998474121,0.49580004811286926,0.6386000514030457,0.41220003366470337,0.429500013589859,0.028300002217292786,0.3458999991416931,0.18530000746250153
2021-02-12 02:38:25,0.3151000142097473,0.05130000039935112,0.9883000254631042,0.5202000141143799,0.5934000611305237,0.39990001916885376,0.38120001554489136,0.02800000086426735,0.35989999771118164,0.17350000143051147
2021-02-12 02:52:49,0.3153000473976135,0.05120000243186951,0.9953000545501709,0.48840001225471497,0.5921000838279724,0.40890002250671387,0.3831000328063965,0.028300002217292786,0.3605000078678131,0.18620000779628754
2021-02-12 03:07:13,0.35760003328323364,0.05310000479221344,1.029400110244751,0.5106000304222107,0.6294000744819641,0.39410001039505005,0.4182000458240509,0.02810000255703926,0.3458000421524048,0.17270000278949738
2021-02-12 03:21:37,0.3636000156402588,0.05310000479221344,1.0250999927520752,0.5146000385284424,0.6118000149726868,0.3928000330924988,0.38040000200271606,0.028300002217292786,0.35510003566741943,0.17090001702308655
2021-02-12 03:36:01,0.31460002064704895,0.05120000243186951,0.9865000247955322,0.49170002341270447,0.5832000374794006,0.4037000238895416,0.4246000349521637,0.02800000086426735,0.33910003304481506,0.18370001018047333
