DateTime,"WEAVER_WN2_ACTIVE_POWER","WEAVER_WN4_ACTIVE_POWER","WEAVER_WN5_ACTIVE_POWER","WEAVER_WS3_ACTIVE_POWER","WEAVER_WS4_ACTIVE_POWER","WEAVER_WS5_ACTIVE_POWER"
2021-08-12 00:00:01,0.8183000087738037,0.7377000451087952,0.5902000665664673,0.421500027179718,0.4759000241756439,0.09540000557899475
2021-08-12 00:14:25,0.8925000429153442,0.7175000309944153,0.5622000098228455,0.3988000452518463,0.46490001678466797,0.0893000066280365
2021-08-12 00:28:49,0.9034000635147095,0.7469000816345215,0.5830000042915344,0.39570003747940063,0.4651000201702118,0.09080000966787338
2021-08-12 00:43:13,0.8266000747680664,0.7110000252723694,0.5611000657081604,0.4082000255584717,0.47450003027915955,0.10980001091957092
2021-08-12 00:57:37,0.810200035572052,0.7072000503540039,0.5804000496864319,0.4245000183582306,0.46070003509521484,0.11480000615119934
2021-08-12 01:12:01,0.8962000608444214,0.7777000665664673,0.5607000589370728,0.3976000249385834,0.48580002784729004,0.09100000560283661
2021-08-12 01:26:25,0.8075000643730164,0.7095000147819519,0.556600034236908,0.38620004057884216,0.4755000174045563,0.10910000652074814
2021-08-12 01:40:49,0.8819000720977783,0.7363000512123108,0.5812000632286072,0.40970003604888916,0.5136000514030457,0.08880000561475754
2021-08-12 01:55:13,0.8824000954627991,0.7316000461578369,0.5746000409126282,0.41100001335144043,0.47780004143714905,0.08870001137256622
2021-08-12 02:09:37,0.8063000440597534,0.6472000479698181,0.5136000514030457,0.38620004057884216,0.49230003356933594,0.09370000660419464
2021-08-12 02:24:01,0.8545000553131104,0.6566000580787659,0.511400043964386,0.3880000114440918,0.48760002851486206,0.08810000121593475
2021-08-12 02:38:25,0.7992000579833984,0.6425000429153442,0.5265000462532043,0.40070003271102905,0.5046000480651855,0.09380000829696655
2021-08-12 02:52:49,0.86080002784729,0.6440000534057617,0.5052000284194946,0.40640002489089966,0.49900001287460327,0.09260000288486481
2021-08-12 03:07:13,0.8005000352859497,0.6672000288963318,0.5259000658988953,0.38850000500679016,0.47870004177093506,0.08790000528097153
2021-08-12 03:21:37,0.79420006275177,0.6445000171661377,0.5333000421524048,0.4037000238895416,0.48010003566741943,0.09330000728368759
2021-08-12 03:36:01,0.859000027179718,0.6694000363349915,0.5080000162124634,0.3863000273704529,0.460500031709671,0.08790000528097153
2021-08-12 03:50:25,0.7978000044822693,0.6642000675201416,0.5022000074386597,0.3767000436782837,0.4638000428676605,0.09220001101493835
2021-08-12 04:04:49,0.8849000930786133,0.6424000263214111,0.5293000340461731,0.39560002088546753,0.4768000543117523,0.08880000561475754
2021-08-12 04:19:13,0.7941000461578369,0.6482000350952148,0.5029000043869019,0.37630003690719604,0.45990002155303955,0.09450000524520874
2021-08-12 04:33:37,0.8682000637054443,0.7044000625610352,0.5232999920845032,0.39810001850128174,0.4905000329017639,0.08840000629425049
2021-08-12 04:48:01,0.7974000573158264,0.6939000487327576,0.5041000247001648,0.38690000772476196,0.4611000418663025,0.08910000324249268
2021-08-12 05:02:25,0.9952000379562378,0.7337000370025635,0.5726000666618347,0.4012000262737274,0.4926000237464905,0.09690000861883163
2021-08-12 05:16:49,1.0071001052856445,0.7201000452041626,0.5542000532150269,0.3741000294685364,0.49890002608299255,0.09150000661611557
2021-08-12 05:31:13,0.8082000613212585,0.7057000398635864,0.5926000475883484,0.43140000104904175,0.46140000224113464,0.09720000624656677
2021-08-12 05:45:37,0.968000054359436,0.7179000377655029,0.5731000900268555,0.40160003304481506,0.48250001668930054,0.09290000796318054
2021-08-12 06:00:01,0.8449000716209412,0.7546000480651855,0.5958000421524048,0.42260003089904785,0.5344000458717346,0.10450000315904617
2021-08-12 06:14:25,0.962100088596344,0.7308000326156616,0.589400053024292,0.4109000265598297,0.5017000436782837,0.0974000096321106
2021-08-12 06:28:49,0.8528000116348267,0.7637000679969788,0.5624000430107117,0.3987000286579132,0.5408000349998474,0.10630001127719879
2021-08-12 06:43:13,0.9930000305175781,0.7255000472068787,0.6009000539779663,0.4285000264644623,0.5073000192642212,0.10480000823736191
2021-08-12 06:57:37,0.8587000370025635,0.768500030040741,0.5730000138282776,0.39330002665519714,0.539400041103363,0.09890000522136688
2021-08-12 07:12:01,0.8895000219345093,0.72760009765625,0.5684000253677368,0.39910003542900085,0.5013999938964844,0.09840000420808792
2021-08-12 07:26:25,1.0272001028060913,0.7694000601768494,0.5978000164031982,0.41430002450942993,0.5306000709533691,0.10930000990629196
2021-08-12 07:40:49,0.9094000458717346,0.7395000457763672,0.5726000666618347,0.41440001130104065,0.5018000602722168,0.10620000958442688
2021-08-12 07:55:13,1.1104000806808472,0.8012000322341919,0.6259000301361084,0.3907000422477722,0.5353000164031982,0.09600000083446503
2021-08-12 08:09:37,0.9229000806808472,0.7542999982833862,0.6338000297546387,0.4049000144004822,0.5049999952316284,0.11810000240802765
2021-08-12 08:24:01,1.0460000038146973,0.8149000406265259,0.5814000368118286,0.4508000314235687,0.5594000220298767,0.09370000660419464
2021-08-12 08:38:25,0.9339000582695007,0.7562000751495361,0.5900000333786011,0.4254000186920166,0.5368000268936157,0.09700000286102295
2021-08-12 08:52:49,1.1385999917984009,0.7975000143051147,0.6212000250816345,0.4564000070095062,0.4984000027179718,0.10510000586509705
2021-08-12 09:07:13,0.9459000825881958,0.7674000859260559,0.6066000461578369,0.44530004262924194,0.5330000519752502,0.09870000928640366
2021-08-12 09:21:37,1.1129000186920166,0.8136000633239746,0.6559000611305237,0.4165000319480896,0.500700056552887,0.10730000585317612
2021-08-12 09:36:01,1.0525000095367432,0.7753000259399414,0.6788000464439392,0.4228000342845917,0.5023000240325928,0.10470000654459
2021-08-12 09:50:25,0.9597000479698181,0.8255000114440918,0.6083000302314758,0.45590001344680786,0.5610000491142273,0.14169999957084656
2021-08-12 10:04:49,0.9691000580787659,0.82750004529953,0.6538000106811523,0.45160001516342163,0.5301000475883484,0.10790000855922699
2021-08-12 10:19:13,1.196600079536438,0.7765000462532043,0.6071000695228577,0.4410000145435333,0.5037000179290771,0.11730001121759415
2021-08-12 10:33:37,1.1360000371932983,0.8289000391960144,0.6150000095367432,0.43890002369880676,0.5034000277519226,0.10920000821352005
2021-08-12 10:48:01,0.9877000451087952,0.7814000844955444,0.6756000518798828,0.4707000255584717,0.5361000895500183,0.18200001120567322
2021-08-12 11:02:25,1.0021001100540161,0.7846000790596008,0.6177000403404236,0.4772000312805176,0.5527000427246094,0.17350000143051147
2021-08-12 11:16:49,1.189500093460083,0.8321000933647156,0.6816000938415527,0.4456000328063965,0.5012000203132629,0.1104000061750412
2021-08-12 11:31:13,1.0344001054763794,0.7819000482559204,0.7002000212669373,0.4532000422477722,0.5544000267982483,0.11240001022815704
2021-08-12 11:45:37,1.1878000497817993,0.831000030040741,0.6230000257492065,0.47780004143714905,0.5060000419616699,0.13700000941753387
2021-08-12 12:00:01,1.1420999765396118,0.771600067615509,0.6277000308036804,0.4727000296115875,0.5455000400543213,0.11390000581741333
2021-08-12 12:14:25,1.0004000663757324,0.8536000847816467,0.7084000706672668,0.45170003175735474,0.5169000625610352,0.12600000202655792
2021-08-12 12:28:49,1.0053000450134277,0.8258000016212463,0.6350000500679016,0.4699000120162964,0.5178000330924988,0.11420001089572906
2021-08-12 12:43:13,1.1641000509262085,0.7821000814437866,0.6964000463485718,0.4489000141620636,0.5906000733375549,0.1574000120162964
2021-08-12 12:57:37,1.002500057220459,0.8425000309944153,0.6996000409126282,0.45090001821517944,0.5494000315666199,0.1145000085234642
2021-08-12 13:12:01,1.2608001232147217,0.7921000719070435,0.6428000330924988,0.48330003023147583,0.5163000226020813,0.1258000135421753
2021-08-12 13:26:25,1.0089000463485718,0.79420006275177,0.6372000575065613,0.4468000531196594,0.5527000427246094,0.1145000085234642
2021-08-12 13:40:49,1.2045999765396118,0.9170000553131104,0.6899000406265259,0.48100003600120544,0.5147000551223755,0.13920000195503235
2021-08-12 13:55:13,1.0202000141143799,0.7839000821113586,0.6791000962257385,0.4910000264644623,0.510200023651123,0.12650001049041748
2021-08-12 14:09:37,1.1660000085830688,0.8364000916481018,0.6445000171661377,0.4557000398635864,0.5462000370025635,0.1161000058054924
2021-08-12 14:24:01,1.128600001335144,0.8219000697135925,0.6457000374794006,0.47350001335144043,0.5082000494003296,0.13960000872612
2021-08-12 14:38:25,0.9974000453948975,0.7912000417709351,0.6961000561714172,0.445900022983551,0.5641000866889954,0.11570000648498535
2021-08-12 14:52:49,1.2041000127792358,0.8240000605583191,0.7236000895500183,0.4417000412940979,0.5056000351905823,0.11750000715255737
2021-08-12 15:07:13,0.985200047492981,0.7849000692367554,0.6339000463485718,0.46540001034736633,0.5439000725746155,0.12320000678300858
2021-08-12 15:21:37,1.097599983215332,0.7896000742912292,0.7023000121116638,0.4390000104904175,0.5113000273704529,0.11840000748634338
2021-08-12 15:36:01,0.9748000502586365,0.8417000770568848,0.640500009059906,0.45760002732276917,0.5469000339508057,0.13440001010894775
2021-08-12 15:50:25,1.1430000066757202,0.8387000560760498,0.6849000453948975,0.482200026512146,0.5662000179290771,0.11920001357793808
2021-08-12 16:04:49,0.970300018787384,0.7838000059127808,0.6342999935150146,0.4366000294685364,0.510200023651123,0.12860001623630524
