DateTime,"ANNEX_AW1_AVERAGE_CURRENT","ANNEX_AW2_AVERAGE_CURRENT","ANNEX_AW3_AVERAGE_CURRENT","ANNEX_AW4_AVERAGE_CURRENT","ANNEX_AW5_AVERAGE_CURRENT","ANNEX_AW6_AVERAGE_CURRENT","ANNEX_AW7_AVERAGE_CURRENT","ANNEX_AW8_AVERAGE_CURRENT","ANNEX_AW9_AVERAGE_CURRENT"
2021-08-12 03:21:37,0,45,16.260000228881836,45.0099983215332,68.4000015258789,312.2799987792969,47.68000030517578,0,66.11000061035156
2021-08-12 03:36:01,0,47.459999084472656,15.639999389648438,47.20000076293945,65.97000122070312,301.91998291015625,45.82999801635742,0,62.27000045776367
2021-08-12 03:50:25,0,47.28999710083008,15.6899995803833,45.61000061035156,68.43000030517578,301.5899963378906,45.98999786376953,0,62.779998779296875
2021-08-12 04:04:49,0,45,16.09000015258789,46.97999954223633,65.88999938964844,319.28997802734375,48.43000030517578,0,67.04000091552734
2021-08-12 04:19:13,0,45,16.059999465942383,46.91999816894531,68.54000091552734,295.2200012207031,42.43000030517578,0,62.82999801635742
2021-08-12 04:33:37,0,47.619998931884766,15.779999732971191,45.06999969482422,65.6199951171875,404.3599853515625,59.8599967956543,0,65.69999694824219
2021-08-12 04:48:01,0,45,16.079999923706055,47.14999771118164,68.29999542236328,402.3899841308594,62.32999801635742,0,62.97999954223633
2021-08-12 05:02:25,0,48.55999755859375,15.239999771118164,44.93000030517578,65.97999572753906,327.7200012207031,50.31999969482422,0,66.3699951171875
2021-08-12 05:16:49,0,49.119998931884766,15.719999313354492,45.25,66.54999542236328,394.8999938964844,51.28999710083008,0,66.18000030517578
2021-08-12 05:31:13,0,46,15.219999313354492,46.869998931884766,69.3699951171875,344.9499816894531,60.82999801635742,0,62.77000045776367
2021-08-12 05:45:37,0,47,15.289999961853027,45.43000030517578,70.19999694824219,354.1199951171875,55.03999710083008,0,67.20999908447266
2021-08-12 06:00:01,0,51.13999938964844,15.769999504089355,48.53999710083008,67.47000122070312,398.2699890136719,62.2599983215332,0,62.439998626708984
2021-08-12 06:14:25,0,50.11000061035156,15.639999389648438,47.28999710083008,69.73999786376953,375.3699951171875,61.959999084472656,0,73.3699951171875
2021-08-12 06:28:49,0,52.64999771118164,15.199999809265137,52.55999755859375,66.29999542236328,289.91998291015625,44.7599983215332,0,63.279998779296875
2021-08-12 06:43:13,0,52,15.5,47.72999954223633,67.29999542236328,316.6300048828125,47.0099983215332,0,63.23999786376953
2021-08-12 06:57:37,0,55,17.06999969482422,49.91999816894531,70.15999603271484,347.1099853515625,51.72999954223633,0,70.08999633789062
2021-08-12 07:12:01,0,53,15.479999542236328,48.68000030517578,71.93999481201172,315,47.209999084472656,0,73.4000015258789
2021-08-12 07:26:25,0,54.939998626708984,16.649999618530273,50.15999984741211,67.58000183105469,347.7099914550781,50.87999725341797,0,64.18999481201172
2021-08-12 07:40:49,0,52,15.569999694824219,51.54999923706055,68.69999694824219,313.92999267578125,47.34000015258789,0,64.15999603271484
2021-08-12 07:55:13,0,55.31999969482422,17.260000228881836,48.45000076293945,71.58000183105469,349.4700012207031,51.43000030517578,0,69.30999755859375
2021-08-12 08:09:37,0,51.89999771118164,17.06999969482422,48.029998779296875,69.20999908447266,316.239990234375,47.05999755859375,0,64.31999969482422
2021-08-12 08:24:01,0,55.02000045776367,15.339999198913574,50.56999969482422,72.7699966430664,350.1499938964844,51.369998931884766,0,69.61000061035156
2021-08-12 08:38:25,0,52.5099983215332,15.889999389648438,48.70000076293945,70,323.0899963378906,47.619998931884766,0,65.58000183105469
2021-08-12 08:52:49,0,56.66999816894531,15.420000076293945,54.04999923706055,73.04999542236328,364.47998046875,52.31999969482422,0,75.43000030517578
2021-08-12 09:07:13,0,53,20.65999984741211,53.099998474121094,71.29999542236328,344.6499938964844,49.75,0,65.3699951171875
2021-08-12 09:21:37,0,55.53999710083008,15.429999351501465,49.779998779296875,74.04999542236328,384.0899963378906,55.30999755859375,0,70.52999877929688
2021-08-12 09:36:01,0,54,15.549999237060547,50.55999755859375,72.12999725341797,350.3599853515625,52.48999786376953,0,66.6199951171875
2021-08-12 09:50:25,0,56.28999710083008,17.049999237060547,54.57999801635742,76.6500015258789,370.91998291015625,56.41999816894531,0,71.47999572753906
2021-08-12 10:04:49,0,53,15.429999351501465,51.849998474121094,73.43000030517578,366.7200012207031,54.619998931884766,0,70.52999877929688
2021-08-12 10:19:13,0,56.88999938964844,17.239999771118164,55.34000015258789,77.58999633789062,351.1600036621094,52.32999801635742,0,67.06999969482422
2021-08-12 10:33:37,0,57,17.31999969482422,52.36000061035156,73.77999877929688,376.8599853515625,56.09000015258789,0,67.66999816894531
2021-08-12 10:48:01,0,54,15.420000076293945,55.98999786376953,77.97000122070312,327.8399963378906,48.2599983215332,0,73.48999786376953
2021-08-12 11:02:25,0,57.349998474121094,15.40999984741211,55.209999084472656,74.44999694824219,369.9100036621094,49.87999725341797,0,73.45999908447266
2021-08-12 11:16:49,0,53.54999923706055,15.929999351501465,52.80999755859375,79.72999572753906,341.8899841308594,54.32999801635742,0,68.6199951171875
2021-08-12 11:31:13,0,53,15.529999732971191,52.23999786376953,73.98999786376953,349.07000732421875,53.7599983215332,0,68.54000091552734
2021-08-12 11:45:37,0,56.43000030517578,17.149999618530273,55.27000045776367,78.33000183105469,367.92999267578125,51.03999710083008,0,79.88999938964844
2021-08-12 12:00:01,0,54,15.399999618530273,51.96999740600586,78.02999877929688,349.04998779296875,51.53999710083008,0,69.19999694824219
2021-08-12 12:14:25,0,57.41999816894531,15.899999618530273,55.19999694824219,74.30999755859375,377.91998291015625,54.369998931884766,0,78.66999816894531
2021-08-12 12:28:49,0,57.52000045776367,15.399999618530273,54.709999084472656,74.5999984741211,353.489990234375,52.34000015258789,0,71.93999481201172
2021-08-12 12:43:13,0,53,16.100000381469727,52.27000045776367,78.90999603271484,386.3500061035156,55.03999710083008,0,68.61000061035156
2021-08-12 12:57:37,0,57,16.15999984741211,52.79999923706055,77.80999755859375,385.7200012207031,56.15999984741211,0,79.33000183105469
2021-08-12 13:12:01,0,53.77000045776367,15.279999732971191,55.68000030517578,74.2699966430664,333.6499938964844,47.689998626708984,0,68.72000122070312
2021-08-12 13:26:25,0,53,15.319999694824219,53.16999816894531,77.62999725341797,355.6099853515625,50.689998626708984,0,72.69999694824219
2021-08-12 13:40:49,0,54.939998626708984,17.19999885559082,56.44999694824219,74.40999603271484,327.3500061035156,46.13999938964844,0,69.29000091552734
2021-08-12 13:55:13,0,56.07999801635742,15.1899995803833,55.73999786376953,73.88999938964844,335.7799987792969,47.11000061035156,0,72.79999542236328
2021-08-12 14:09:37,0,53,15.819999694824219,52.80999755859375,77.18000030517578,304,45.16999816894531,0,68.9000015258789
2021-08-12 14:24:01,0,53,15.299999237060547,54.959999084472656,73.72999572753906,302.3699951171875,44.18000030517578,0,81.83000183105469
2021-08-12 14:38:25,0,54.599998474121094,15.84999942779541,52.13999938964844,77.0199966430664,321.3699951171875,46.22999954223633,0,69.11000061035156
2021-08-12 14:52:49,0,52,15.920000076293945,51.96999740600586,72.73999786376953,318.4100036621094,44.88999938964844,0,69.13999938964844
2021-08-12 15:07:13,0,55,15.380000114440918,54.81999969482422,78.41999816894531,331.75,47.12999725341797,0,78.81999969482422
2021-08-12 15:21:37,0,51.959999084472656,16.119998931884766,52.41999816894531,76.3699951171875,326.29998779296875,47.32999801635742,0,69.0199966430664
2021-08-12 15:36:01,0,55.31999969482422,15.329999923706055,55.25,81.06999969482422,300.72998046875,44.56999969482422,0,79.3699951171875
2021-08-12 15:50:25,0,51,15.839999198913574,54.849998474121094,78.80999755859375,298.82000732421875,43.71999740600586,0,73.47000122070312
2021-08-12 16:04:49,0,53.97999954223633,15.299999237060547,52.279998779296875,73.66999816894531,320.57000732421875,46.03999710083008,0,68.18999481201172
2021-08-12 16:19:13,0,52,15.899999618530273,53.87999725341797,73.98999786376953,324.5199890136719,44.63999938964844,0,67.8699951171875
2021-08-12 16:33:37,0,55,15.309999465942383,51.93000030517578,76.79999542236328,305.3800048828125,46.39999771118164,0,74.72000122070312
2021-08-12 16:48:01,0,54.27000045776367,15.949999809265137,54.709999084472656,76.33999633789062,313.29998779296875,43.96999740600586,0,71.13999938964844
2021-08-12 17:02:25,0,51.96999740600586,15.279999732971191,51.79999923706055,72.63999938964844,295.2599792480469,45.89999771118164,0,67.65999603271484
2021-08-12 17:16:49,0,54,15.00999927520752,54.52000045776367,73.08000183105469,299.7799987792969,45.61000061035156,0,71
2021-08-12 17:31:13,0,52,17.139999389648438,51.13999938964844,75.7699966430664,283.75,43.46999740600586,0,66.93999481201172
2021-08-12 17:45:37,0,52,15.229999542236328,50.7599983215332,72.18000030517578,295.8999938964844,44.25,0,70.33999633789062
2021-08-12 18:00:01,0,54.43000030517578,16.139999389648438,52.94999694824219,75.70999908447266,317.29998779296875,46.59000015258789,0,66.97999572753906
2021-08-12 18:14:25,0,54,15.179999351501465,51.279998779296875,74.43000030517578,334.1600036621094,44.41999816894531,0,66.3499984741211
2021-08-12 18:28:49,0,52,17.19999885559082,54.87999725341797,71.88999938964844,310.55999755859375,47.849998474121094,0,71.37999725341797
2021-08-12 18:43:13,0,54.0099983215332,15.269999504089355,53.47999954223633,74.97000122070312,341.91998291015625,45.619998931884766,0,69.47000122070312
2021-08-12 18:57:37,0,51,16.559999465942383,49.95000076293945,71.33999633789062,316.1999816894531,49.02000045776367,0,66.33000183105469
2021-08-12 19:12:01,0,52.959999084472656,16.5,49.78999710083008,70.4000015258789,313.3299865722656,46.38999938964844,0,65.9000015258789
2021-08-12 19:26:25,0,50,16.239999771118164,51.46999740600586,73.8699951171875,337.3500061035156,49.66999816894531,0,69.4000015258789
2021-08-12 19:40:49,0,53.27000045776367,16.520000457763672,52.96999740600586,72.7699966430664,342.3999938964844,49.98999786376953,0,65.7699966430664
2021-08-12 19:55:13,0,50,15.799999237060547,49.63999938964844,69.38999938964844,312.67999267578125,46.029998779296875,0,68.79000091552734
2021-08-12 20:09:37,0,50,17.760000228881836,51.68000030517578,72.5999984741211,332.0899963378906,49.2599983215332,0,65.56999969482422
2021-08-12 20:24:01,0,52.27000045776367,15.889999389648438,49.11000061035156,68.79999542236328,300.9599914550781,45.88999938964844,0,74.3699951171875
2021-08-12 20:38:25,0,52.65999984741211,16.510000228881836,50.53999710083008,68.56999969482422,284.8399963378906,44.369998931884766,0,67.86000061035156
2021-08-12 20:52:49,0,50,15.699999809265137,48.90999984741211,71.04000091552734,304.66998291015625,46.98999786376953,0,64.77999877929688
2021-08-12 21:07:13,0,50,25.760000228881836,48.98999786376953,72.20999908447266,297.05999755859375,47.119998931884766,0,68.93999481201172
2021-08-12 21:21:37,0,52.93000030517578,15.679999351501465,51.15999984741211,68.98999786376953,327.2699890136719,44.93000030517578,0,64.62999725341797
2021-08-12 21:36:01,0,52,15.289999961853027,48.369998931884766,71.88999938964844,333.75,47.849998474121094,0,67.68000030517578
2021-08-12 21:50:25,0,50,15.859999656677246,50.22999954223633,67.80999755859375,351.5799865722656,51.31999969482422,0,62.88999938964844
2021-08-12 22:04:49,0,49,15.949999809265137,50.459999084472656,70.4000015258789,339.75,48.939998626708984,0,70.05999755859375
2021-08-12 22:19:13,0,51.27000045776367,15.420000076293945,48.0099983215332,67.27999877929688,361.4100036621094,51.849998474121094,0,64.15999603271484
2021-08-12 22:33:37,0,52.02000045776367,15.339999198913574,49.5099983215332,68.06999969482422,343.6600036621094,49.13999938964844,0,63.59000015258789
2021-08-12 22:48:01,0,49,15.90999984741211,45.529998779296875,70.9000015258789,364.8899841308594,51.599998474121094,0,66.23999786376953
2021-08-12 23:02:25,0,49,15.339999198913574,46.45000076293945,69.6500015258789,366,48.79999923706055,0,63.82999801635742
2021-08-12 23:16:49,0,51.40999984741211,17.19999885559082,49.53999710083008,66.91999816894531,341.8299865722656,52.599998474121094,0,66.62999725341797
2021-08-12 23:31:13,0,52,15.449999809265137,46.29999923706055,69.91999816894531,342.30999755859375,49.37999725341797,0,63.64999771118164
2021-08-12 23:45:37,0,48,16.06999969482422,48.07999801635742,67.05999755859375,362.16998291015625,51.71999740600586,0,70.97999572753906
2021-08-13 00:00:01,0,49,15.399999618530273,46.05999755859375,69.5999984741211,354.6099853515625,50.71999740600586,0,63.47999954223633
2021-08-13 00:14:25,0,50.779998779296875,17.5,47.779998779296875,66.02999877929688,339.5,48.06999969482422,0,68.56999969482422
2021-08-13 00:28:49,0,51.39999771118164,15.359999656677246,47.36000061035156,66.30999755859375,355.6199951171875,50.849998474121094,0,67.58000183105469
2021-08-13 00:43:13,0,49,15.9399995803833,45.68000030517578,70.37999725341797,340.7599792480469,48.29999923706055,0,63.52000045776367
2021-08-13 00:57:37,0,49,15.639999389648438,47.20000076293945,68.88999938964844,353.1999816894531,50.80999755859375,0,67.73999786376953
2021-08-13 01:12:01,0,51.48999786376953,16.389999389648438,45.72999954223633,66.47999572753906,330.32000732421875,47.68000030517578,0,63.3599967956543
2021-08-13 01:26:25,0,49,15.25,45.80999755859375,68.6199951171875,337.92999267578125,48.189998626708984,0,62.43000030517578
2021-08-13 01:40:49,0,51.40999984741211,15.829999923706055,46.75,65.52999877929688,322.25,46.66999816894531,0,66.83999633789062
2021-08-13 01:55:13,0,49.21999740600586,15.269999504089355,47.14999771118164,65.11000061035156,331.04998779296875,47.52000045776367,0,63.57999801635742
2021-08-13 02:09:37,0,46.61000061035156,15.65999984741211,45.39999771118164,68.36000061035156,283.2599792480469,42.89999771118164,0,66.04000091552734
2021-08-13 02:24:01,0,47.459999084472656,14.979999542236328,45.30999755859375,64.68000030517578,280.5799865722656,42.20000076293945,0,63.15999984741211
2021-08-13 02:38:25,0,45,16.020000457763672,47.09000015258789,67.47000122070312,301.8500061035156,44.71999740600586,0,65.93000030517578
2021-08-13 02:52:49,0,47,16.84000015258789,44.619998931884766,64.66999816894531,300.1999816894531,45.55999755859375,0,63.05999755859375
2021-08-13 03:07:13,0,45,15.619999885559082,47.189998626708984,68.73999786376953,318.16998291015625,43.79999923706055,0,65.8699951171875
2021-08-13 03:21:37,0,44.71999740600586,16.239999771118164,44.61000061035156,65.45999908447266,308.04998779296875,43.56999969482422,0,66.22000122070312
2021-08-13 03:36:01,0,47.86000061035156,15.59999942779541,46.37999725341797,68.29999542236328,296.8699951171875,45.189998626708984,0,62.27000045776367
2021-08-13 03:50:25,0,46.619998931884766,15.75999927520752,44.68000030517578,64.69999694824219,297.8299865722656,44.02000045776367,0,62.599998474121094
2021-08-13 04:04:49,0,45,16.139999389648438,46.189998626708984,68.95999908447266,319.6600036621094,45.82999801635742,0,65.22999572753906
2021-08-13 04:19:13,0,45,15.670000076293945,46.72999954223633,65.65999603271484,302.78997802734375,45.97999954223633,0,62.80999755859375
2021-08-13 04:33:37,0,46.88999938964844,16.19999885559082,44.98999786376953,68.51000213623047,320.1600036621094,44.43000030517578,0,70.43000030517578
2021-08-13 04:48:01,0,45,15.880000114440918,44.02000045776367,65.04999542236328,308.9499816894531,44.459999084472656,0,65.76000213623047
2021-08-13 05:02:25,0,47.11000061035156,16.34000015258789,46.93000030517578,68.22999572753906,334.72998046875,48.099998474121094,0,62.81999969482422
2021-08-13 05:16:49,0,46,16.190000534057617,45.30999755859375,67.98999786376953,337.9700012207031,49.029998779296875,0,65.75
2021-08-13 05:31:13,0,48,15.109999656677246,46.95000076293945,64.65999603271484,278.16998291015625,43.02000045776367,0,62.689998626708984
2021-08-13 05:45:37,0,47,15.170000076293945,45.80999755859375,65.23999786376953,285.3899841308594,44.209999084472656,0,62.40999984741211
2021-08-13 06:00:01,0,51,15.729999542236328,47.959999084472656,68.37999725341797,352.28997802734375,51.97999954223633,0,73.68000030517578
2021-08-13 06:14:25,0,49,15.819999694824219,47.41999816894531,67.95999908447266,348.989990234375,54.25,0,62.55999755859375
2021-08-13 06:28:49,0,54.55999755859375,15.429999351501465,50.14999771118164,65.12999725341797,314.9499816894531,47.80999755859375,0,65.91999816894531
2021-08-13 06:43:13,0,55,15.460000038146973,47.36000061035156,69.33999633789062,344.1300048828125,51.96999740600586,0,62.81999969482422
2021-08-13 06:57:37,0,52,17.19999885559082,50.36000061035156,65.5,321.03997802734375,48.65999984741211,0,66.81999969482422
2021-08-13 07:12:01,0,52,15.519999504089355,48.05999755859375,70.08000183105469,344.1099853515625,52.38999938964844,0,68.01000213623047
2021-08-13 07:26:25,0,54.439998626708984,16.049999237060547,52.53999710083008,66.63999938964844,319.6300048828125,49.15999984741211,0,62.88999938964844
2021-08-13 07:40:49,0,52.22999954223633,15.460000038146973,50.849998474121094,65.97999572753906,316.9499816894531,48.72999954223633,0,65.79999542236328
2021-08-13 07:55:13,0,55,16.079999923706055,48.12999725341797,71.29999542236328,349.25,52.84000015258789,0,63.12999725341797
2021-08-13 08:09:37,0,52,15.479999542236328,48.599998474121094,70.6199951171875,314.1199951171875,52.41999816894531,0,67.94999694824219
2021-08-13 08:24:01,0,55.12999725341797,17.28999900817871,50.65999984741211,68.0999984741211,350.72998046875,48.349998474121094,0,63.689998626708984
2021-08-13 08:38:25,0,56.18000030517578,15.479999542236328,48.709999084472656,69.02999877929688,331.72998046875,50.369998931884766,0,67.7699966430664
2021-08-13 08:52:49,0,52,16.149999618530273,51.53999710083008,74.23999786376953,368.75,55.14999771118164,0,65.29000091552734
2021-08-13 09:07:13,0,52,15.579999923706055,53.40999984741211,70.38999938964844,346.4700012207031,50.90999984741211,0,65.68999481201172
2021-08-13 09:21:37,0,55.23999786376953,17.469999313354492,48.78999710083008,73.72000122070312,382.5,56.96999740600586,0,77.2699966430664
2021-08-13 09:36:01,0,54,16.170000076293945,50.05999755859375,71.7699966430664,347.1000061035156,58.39999771118164,0,66.79999542236328
2021-08-13 09:50:25,0,57,15.529999732971191,52.21999740600586,74.38999938964844,379.5899963378906,51.09000015258789,0,77.15999603271484
2021-08-13 10:04:49,0,58,15.420000076293945,49.70000076293945,72.22000122070312,381.30999755859375,51.84000015258789,0,69.73999786376953
2021-08-13 10:19:13,0,54,15.960000038146973,54.27000045776367,75.97000122070312,338.79998779296875,50.80999755859375,0,67.81999969482422
2021-08-13 10:33:37,0,54,15.630000114440918,50.89999771118164,77.08999633789062,371.3399963378906,51.72999954223633,0,79.40999603271484
2021-08-13 10:48:01,0,57,17.31999969482422,54.25,73.45999908447266,341.8399963378906,51.099998474121094,0,67.0199966430664
2021-08-13 11:02:25,0,54,16.459999084472656,51.05999755859375,73.37999725341797,359.28997802734375,50.93000030517578,0,67.73999786376953
2021-08-13 11:16:49,0,56.959999084472656,15.880000114440918,55.27000045776367,76.62999725341797,384.80999755859375,51.619998931884766,0,76.36000061035156
2021-08-13 11:31:13,0,56.779998779296875,16.350000381469727,51.28999710083008,77.0199966430664,381.22998046875,51.59000015258789,0,67.98999786376953
2021-08-13 11:45:37,0,54,18.049999237060547,54.23999786376953,73.88999938964844,396.8399963378906,51.02000045776367,0,73.01000213623047
2021-08-13 12:00:01,0,58.119998931884766,16.619998931884766,51.81999969482422,74.23999786376953,398.69000244140625,50.88999938964844,0,73.47999572753906
2021-08-13 12:14:25,0,54,15.989999771118164,53.82999801635742,77.41999816894531,350.7099914550781,52.27000045776367,0,68.11000061035156
2021-08-13 12:28:49,0,57.55999755859375,16.40999984741211,51.38999938964844,76.33000183105469,347.28997802734375,51.86000061035156,0,68.30999755859375
2021-08-13 12:43:13,0,54.79999923706055,15.839999198913574,54.90999984741211,74.04000091552734,298.4599914550781,50.97999954223633,0,71.33000183105469
2021-08-13 12:57:37,0,56.66999816894531,15.84999942779541,52.16999816894531,74.0199966430664,299.1300048828125,51.709999084472656,0,67.77999877929688
2021-08-13 13:12:01,0,53.96999740600586,16.529998779296875,54.94999694824219,77.00999450683594,326.03997802734375,50.88999938964844,0,71.86000061035156
2021-08-13 13:26:25,0,53,15.869999885559082,56.7599983215332,74.13999938964844,329.6199951171875,51.37999725341797,0,74.0199966430664
2021-08-13 13:40:49,0,56,16.369998931884766,52.27000045776367,76.97999572753906,309.0799865722656,50.32999801635742,0,67.72000122070312
2021-08-13 13:55:13,0,53,16.28999900817871,51.31999969482422,75.0999984741211,299.8299865722656,51.34000015258789,0,74.93999481201172
2021-08-13 14:09:37,0,56.119998931884766,15.59999942779541,55.46999740600586,78.3699951171875,316.3800048828125,50.5099983215332,0,67.8499984741211
2021-08-13 14:24:01,0,53,15.799999237060547,55.62999725341797,74,309.1099853515625,51.119998931884766,0,73.29999542236328
2021-08-13 14:38:25,0,56,15.269999504089355,51.94999694824219,77.6199951171875,331.7200012207031,51.869998931884766,0,67.5999984741211
2021-08-13 14:52:49,0,55.209999084472656,15.309999465942383,51.41999816894531,74.11000061035156,302.05999755859375,51.779998779296875,0,67.81999969482422
2021-08-13 15:07:13,0,52,15.84999942779541,54.48999786376953,77.66999816894531,327.03997802734375,51.119998931884766,0,74.36000061035156
2021-08-13 15:21:37,0,52,15.839999198913574,51.79999923706055,74.54000091552734,305.82000732421875,51.21999740600586,0,67.31999969482422
2021-08-13 15:36:01,0,55,15.420000076293945,53.94999694824219,78.15999603271484,331.94000244140625,51.77000045776367,0,72.29000091552734
2021-08-13 15:50:25,0,55.0099983215332,15.829999923706055,54.2599983215332,79.33999633789062,308.739990234375,51.79999923706055,0,71.56999969482422
2021-08-13 16:04:49,0,51,15.40999984741211,51.57999801635742,74.3499984741211,346.7099914550781,47.349998474121094,0,67.83999633789062
2021-08-13 16:19:13,0,51,15.880000114440918,51.32999801635742,76.69999694824219,310.07000732421875,45.89999771118164,0,70.29000091552734
2021-08-13 16:33:37,0,54.57999801635742,15.559999465942383,53.31999969482422,73.3499984741211,346.66998291015625,50.25,0,66.6500015258789
2021-08-13 16:48:01,0,51,15.579999923706055,50.52000045776367,76.11000061035156,303.03997802734375,45.459999084472656,0,69.6500015258789
2021-08-13 17:02:25,0,53.55999755859375,15.839999198913574,53.119998931884766,72.91999816894531,334.5,48.79999923706055,0,66.47999572753906
2021-08-13 17:16:49,0,51,17.119998931884766,50.54999923706055,75.36000061035156,339.1999816894531,50.28999710083008,0,69.52999877929688
2021-08-13 17:31:13,0,53.56999969482422,15.15999984741211,52.80999755859375,71.91999816894531,298.0099792480469,44.86000061035156,0,66.18999481201172
2021-08-13 17:45:37,0,53.279998779296875,15.179999351501465,52.09000015258789,71.61000061035156,332.6099853515625,49.07999801635742,0,71.33000183105469
2021-08-13 18:00:01,0,51,17.079999923706055,50.53999710083008,74.5999984741211,291.8399963378906,44.71999740600586,0,65.65999603271484
2021-08-13 18:14:25,0,53.29999923706055,16.06999969482422,51.56999969482422,74.26000213623047,337.91998291015625,49.30999755859375,0,73.45999908447266
2021-08-13 18:28:49,0,51,15.359999656677246,49.72999954223633,70.73999786376953,290.69000244140625,43.279998779296875,0,65.41999816894531
2021-08-13 18:43:13,0,53.779998779296875,15.809999465942383,49.099998474121094,69.88999938964844,296.3899841308594,43.32999801635742,0,65.27999877929688
2021-08-13 18:57:37,0,50.939998626708984,15.1899995803833,50.529998779296875,73.36000061035156,338.3299865722656,48.48999786376953,0,70.94999694824219
2021-08-13 19:12:01,0,51,15.6899995803833,48.62999725341797,69.83999633789062,345.19000244140625,47.28999710083008,0,64.73999786376953
2021-08-13 19:26:25,0,55,17.309999465942383,53.09000015258789,73.06999969482422,377.4700012207031,53.36000061035156,0,69.26000213623047
2021-08-13 19:40:49,0,50,15.809999465942383,50.61000061035156,73.19999694824219,368.8999938964844,52.82999801635742,0,64.62999725341797
2021-08-13 19:55:13,0,53,16.559999465942383,48.65999984741211,70.26000213623047,385.1199951171875,54.39999771118164,0,68.63999938964844
2021-08-13 20:09:37,0,50.90999984741211,17.8799991607666,48.25,70.48999786376953,389.6000061035156,53.59000015258789,0,65.04999542236328
2021-08-13 20:24:01,0,53.279998779296875,16.03999900817871,50.599998474121094,75.1500015258789,375.22998046875,56.04999923706055,0,68.16999816894531
2021-08-13 20:38:25,0,53.43000030517578,15.969999313354492,51.209999084472656,73.88999938964844,369.5,53.209999084472656,0,69.45999908447266
2021-08-13 20:52:49,0,50,16.59000015258789,48.12999725341797,71.51000213623047,382.2699890136719,54.72999954223633,0,65.05999755859375
2021-08-13 21:07:13,0,53,16.549999237060547,49.849998474121094,73.41999816894531,353.80999755859375,51.599998474121094,0,68.23999786376953
2021-08-13 21:21:37,0,50,15.929999351501465,47.52000045776367,69.16999816894531,388.9700012207031,57.37999725341797,0,64.43000030517578
2021-08-13 21:36:01,0,53,15.899999618530273,49.39999771118164,73.12999725341797,385.9499816894531,58.23999786376953,0,64.47000122070312
2021-08-13 21:50:25,0,50,16.529998779296875,47.23999786376953,67.97999572753906,351.8999938964844,51.39999771118164,0,68.51000213623047
2021-08-13 22:04:49,0,49,15.90999984741211,49.52000045776367,69.83000183105469,351.4700012207031,52.72999954223633,0,67.98999786376953
2021-08-13 22:19:13,0,52,16.68000030517578,47.39999771118164,67.25,374.1199951171875,56.53999710083008,0,63.66999816894531
2021-08-13 22:33:37,0,49,15.729999542236328,47.68000030517578,66.88999938964844,380.44000244140625,58.779998779296875,0,68.77999877929688
2021-08-13 22:48:01,0,52.06999969482422,16.119998931884766,46.32999801635742,70.08000183105469,335.69000244140625,49.98999786376953,0,63.73999786376953
2021-08-13 23:02:25,0,49,15.90999984741211,47.88999938964844,67.87999725341797,382.1399841308594,56.94999694824219,0,63.31999969482422
