DateTime,ANNEX_AE2_ACTIVE_POWER,ANNEX_AE4_ACTIVE_POWER,ANNEX_AE5_ACTIVE_POWER,ANNEX_AE7_ACTIVE_POWER,ANNEX_AE9_ACTIVE_POWER
2/13/2021 22:24,0.324900001,0.0006,0.300000012,0.035100006,0.118600003
2/13/2021 22:36,0.317300022,0.0006,0.328400016,0.034900002,0.128000006
2/13/2021 22:48,0.326800048,0.0006,0.337100029,0.035200004,0.12030001
2/13/2021 23:00,0.314400017,0.0006,0.30460003,0.035,0.126700014
2/13/2021 23:12,0.314900011,0.0007,0.302900016,0.035200004,0.126100004
2/13/2021 23:24,0.323900014,0.0006,0.337600023,0.035100006,0.119700007
2/13/2021 23:36,0.325200021,0.0006,0.30430004,0.035300002,0.147300005
2/13/2021 23:48,0.315400004,0.0006,0.328200042,0.034900002,0.117700011
2/14/2021 0:00,0.336600035,0.0007,0.323900014,0.035100006,0.121100001
2/14/2021 0:12,0.317200035,0.0006,0.303500026,0.035200004,0.126800016
2/14/2021 0:24,0.318100035,0.0006,0.323800027,0.035300002,0.127700016
2/14/2021 0:36,0.33070004,0.0007,0.30460003,0.035100006,0.120200008
2/14/2021 0:48,0.327500015,0.0007,0.300100029,0.035100006,0.126000002
2/14/2021 1:00,0.314100027,0.0006,0.328400016,0.035300002,0.121100001
2/14/2021 1:12,0.325800031,0.0006,0.345400006,0.035100006,0.129300013
2/14/2021 1:24,0.31430003,0.0006,0.302700013,0.035300002,0.121400006
2/14/2021 1:36,0.324400008,0.0006,0.303200036,0.035300002,0.124900006
2/14/2021 1:48,0.3125,0.0006,0.327100009,0.035200004,0.118800007
2/14/2021 2:00,0.324600011,0.0006,0.325600028,0.035300002,0.125
2/14/2021 2:12,0.317200035,0.0006,0.301800042,0.035200004,0.119700007
2/14/2021 2:24,0.317000002,0.0006,0.300800025,0.035200004,0.1259
2/14/2021 2:36,0.327100009,0.0006,0.323400021,0.035300002,0.118400007
2/14/2021 2:48,0.333600014,0.0006,0.329000026,0.035100006,0.124800012
2/14/2021 3:00,0.313200027,0.0006,0.302900016,0.035300002,0.120400004
2/14/2021 3:12,0.327399999,0.0007,0.324600011,0.035200004,0.125700012
2/14/2021 3:24,0.3134,0.0006,0.30490002,0.035300002,0.120400004
2/14/2021 3:36,0.325100034,0.0007,0.325200021,0.035300002,0.119100004
2/14/2021 3:48,0.315700024,0.0006,0.30370003,0.035,0.123900004
2/14/2021 4:00,0.323400021,0.0007,0.32160002,0.035100006,0.125800014
2/14/2021 4:12,0.312700033,0.0006,0.300900012,0.034400005,0.119700007
2/14/2021 4:24,0.314500004,0.0007,0.301600009,0.035,0.118700013
2/14/2021 4:36,0.324700028,0.0006,0.32220003,0.035100006,0.144900009
2/14/2021 4:48,0.325100034,0.0007,0.322000027,0.035100006,0.125800014
2/14/2021 5:00,0.315600008,0.0006,0.300100029,0.035,0.119200014
2/14/2021 5:12,0.322700024,0.0007,0.303500026,0.035,0.123800009
2/14/2021 5:24,0.312600017,0.0006,0.326600015,0.035100006,0.117600001
2/14/2021 5:36,0.33130002,0.0007,0.302900016,0.035,0.121000007
2/14/2021 5:48,0.310500026,0.0006,0.323300034,0.035200004,0.127300009
2/14/2021 6:00,0.311500013,0.0006,0.298500001,0.035100006,0.145199999
2/14/2021 6:12,0.331800044,0.0006,0.325200021,0.034900002,0.152100012
2/14/2021 6:24,0.322600007,0.0006,0.317100018,0.035,0.154300004
2/14/2021 6:36,0.304700017,0.0006,0.30280003,0.0348,0.142600015
2/14/2021 6:48,0.319200039,0.0007,0.323800027,0.034900002,0.147900015
2/14/2021 7:00,0.308700025,0.0006,0.30430004,0.034200002,0.141200006
2/14/2021 7:12,0.309400022,0.0007,0.303500026,0.034900002,0.149000004
2/14/2021 7:24,0.32100001,0.0006,0.329100013,0.034700003,0.13940002
2/14/2021 7:36,0.315700024,0.0007,0.322899997,0.034900002,0.146500006
2/14/2021 7:48,0.307900012,0.0006,0.299899995,0.0348,0.138700008
2/14/2021 8:00,0.315200031,0.0006,0.318600029,0.034700003,0.139500007
2/14/2021 8:12,0.308100015,0.0006,0.299899995,0.034900002,0.148400024
2/14/2021 8:24,0.30490002,0.0007,0.296800047,0.034600005,0.13790001
2/14/2021 8:36,0.314900011,0.0006,0.315700024,0.034900002,0.146200001
2/14/2021 8:48,0.303000003,0.0007,0.298500001,0.034900002,0.13760002
2/14/2021 9:00,0.317400008,0.0006,0.323600024,0.034500003,0.1417
2/14/2021 9:12,0.325500011,0.0007,0.298400015,0.034700003,0.166200012
2/14/2021 9:24,0.304800034,0.0006,0.318600029,0.0348,0.13530001
2/14/2021 9:36,0.302900016,0.0006,0.323000014,0.034600005,0.145400017
2/14/2021 9:48,0.31430003,0.0006,0.300200015,0.034700003,0.137199998
2/14/2021 10:00,0.304100007,0.0006,0.325100034,0.034700003,0.136500001
2/14/2021 10:12,0.312600017,0.0006,0.295000017,0.034500003,0.143800005
2/14/2021 10:24,0.302700013,0.0006,0.28520003,0.034500003,0.14290002
2/14/2021 10:36,0.311100006,0.0006,0.30370003,0.034299999,0.136900023
2/14/2021 10:48,0.30310002,0.0007,0.284000009,0.034200002,0.145500004
2/14/2021 11:00,0.31220004,0.0006,0.33100003,0.035,0.136900023
2/14/2021 11:12,0.313300043,0.0006,0.28550002,0.034700003,0.145500004
2/14/2021 11:24,0.302300036,0.0006,0.317300022,0.0348,0.137000009
2/14/2021 11:36,0.315200031,0.0007,0.284300029,0.034600005,0.14760001
2/14/2021 11:48,0.302400023,0.0006,0.320300043,0.0348,0.134800017
2/14/2021 12:00,0.303200036,0.0006,0.283100009,0.034600005,0.141200006
2/14/2021 12:12,0.322100013,0.0006,0.311300039,0.034600005,0.135700002
2/14/2021 12:24,0.31370002,0.0006,0.283000022,0.034500003,0.132600009
2/14/2021 12:36,0.30400002,0.0006,0.314200014,0.034900002,0.142400011
2/14/2021 12:48,0.302200019,0.0007,0.283100009,0.034700003,0.136800006
2/14/2021 13:00,0.312900007,0.0006,0.326500028,0.034600005,0.144400015
2/14/2021 13:12,0.310700029,0.0006,0.283600032,0.034600005,0.14410001
2/14/2021 13:24,0.303300023,0.0006,0.306300044,0.034700003,0.133800015
2/14/2021 13:36,0.298500001,0.0006,0.336100012,0.034600005,0.143100008
2/14/2021 13:48,0.313300043,0.0006,0.290500015,0.044500001,0.137199998
2/14/2021 14:00,0.313800037,0.0007,0.307800025,0.034600005,0.136600018
2/14/2021 14:12,0.30400002,0.0006,0.28640002,0.0348,0.162699997
2/14/2021 14:24,0.310900003,0.0007,0.315800041,0.0348,0.136100009
2/14/2021 14:36,0.302900016,0.0006,0.288300037,0.034700003,0.1435
2/14/2021 14:48,0.325100034,0.0007,0.287700027,0.034600005,0.141000003
2/14/2021 15:00,0.302100033,0.0006,0.321700037,0.034700003,0.133100018
2/14/2021 15:12,0.30250001,0.0006,0.316500008,0.034700003,0.147200003
2/14/2021 15:24,0.311399996,0.0006,0.290000021,0.034600005,0.137199998
2/14/2021 15:36,0.313500017,0.0007,0.293000013,0.034500003,0.143300012
2/14/2021 15:48,0.298200041,0.0006,0.31370002,0.034600005,0.133900017
2/14/2021 16:00,0.305700034,0.0006,0.290100008,0.034600005,0.142100006
2/14/2021 16:12,0.318800032,0.0006,0.308700025,0.034400005,0.131800011
2/14/2021 16:24,0.303200036,0.0006,0.317900002,0.034500003,0.132100016
2/14/2021 16:36,0.316200018,0.0006,0.288100034,0.034100004,0.141500011
2/14/2021 16:48,0.30310002,0.0007,0.290200025,0.034299999,0.141600013
2/14/2021 17:00,0.317900002,0.0006,0.3134,0.034500003,0.133200005
2/14/2021 17:12,0.310000002,0.0006,0.31220004,0.034400005,0.133000001
2/14/2021 17:24,0.325900018,0.0006,0.289300025,0.034500003,0.140000001
2/14/2021 17:36,0.315899998,0.0006,0.314900011,0.034299999,0.130700007
2/14/2021 17:48,0.306899995,0.0006,0.294200033,0.034400005,0.143700004
2/14/2021 18:00,0.322000027,0.0006,0.297800034,0.034400005,0.135900021
2/14/2021 18:12,0.304399997,0.0006,0.330300033,0.034000002,0.143800005
2/14/2021 18:24,0.306500018,0.0006,0.328700036,0.034299999,0.134000003
2/14/2021 18:36,0.314100027,0.0006,0.306600034,0.034400005,0.142200008
2/14/2021 18:48,0.308500022,0.0006,0.328100026,0.034299999,0.168300018
2/14/2021 19:00,0.316000015,0.0006,0.304500014,0.034500003,0.136800006
2/14/2021 19:12,0.310800046,0.0007,0.302700013,0.034600005,0.134000003
2/14/2021 19:24,0.318600029,0.0006,0.326100022,0.034400005,0.145000011
2/14/2021 19:36,0.31220004,0.0006,0.348200023,0.034600005,0.135200009
2/14/2021 19:48,0.324100018,0.0006,0.306500018,0.034500003,0.144600019
2/14/2021 20:00,0.333300024,0.0007,0.305900007,0.034600005,0.14320001
2/14/2021 20:12,0.31220004,0.0006,0.332700014,0.034200002,0.136300012
2/14/2021 20:24,0.32130003,0.0006,0.33160001,0.034500003,0.135700002
2/14/2021 20:36,0.310300022,0.0006,0.308200032,0.034700003,0.143300012
2/14/2021 20:48,0.310100019,0.0006,0.33040002,0.034500003,0.15290001
2/14/2021 21:00,0.328100026,0.0006,0.307300031,0.034600005,0.13530001
2/14/2021 21:12,0.309600025,0.0007,0.326600015,0.034600005,0.145300016
2/14/2021 21:24,0.318300039,0.0006,0.312900007,0.034500003,0.131600007
2/14/2021 21:36,0.318700016,0.0007,0.330000013,0.034500003,0.14670001
2/14/2021 21:48,0.308600008,0.0006,0.308200032,0.034600005,0.129900008
