name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Austin, TX",2018-01-01 0:00:00,26.9,17.2,21.1,78.65,0,,,0,0,20.9,10.3,4,1038.3,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,72254013904,72254413958"
"Austin, TX",2018-01-01 1:00:00,26,15.5,19.6,76.3,0,,,0,0,23.3,11.5,10,1038.1,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 2:00:00,26,14.2,16.8,67.94,0,,,0,0,18.3,14.3,1,1038.6,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 3:00:00,26,15.1,15.9,65.31,0,,,0,0,20.6,12.2,353,1039.4,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 4:00:00,26,15.5,15.6,64.45,0,,,0,0,21.9,11.4,1,1039.7,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 5:00:00,26,14.9,14.8,62.14,0,,,0,0,16.9,12.7,353,1039.7,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 6:00:00,26,15.2,14.3,60.72,0,,,0,0,20.1,12,1,1040.1,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 7:00:00,25.8,15.8,13.1,58.12,0,,,0,0,24.2,10.3,10,1040.9,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 8:00:00,25,14.1,11.4,55.86,0,,,0,0,18.9,11.7,10,1041.6,97.5,9.9,18,0.1,0,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 9:00:00,25.2,14.2,10.9,54.1,0,,,0,0,17.9,11.9,18,1042.3,100,9.9,86,0.3,1,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 10:00:00,26.2,14.9,11.8,54.11,0,,,0,0,17.7,13.1,356,1042.9,96.9,9.9,209,0.8,2,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 11:00:00,26.5,15.9,11.7,53.11,0,,,0,0,19.7,11.9,360,1043,94.3,9.9,266,1,3,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 12:00:00,28.4,20.8,11.6,48.85,0,,,0,0,,7.5,10,1042.4,91.5,9.9,306,1.1,3,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 13:00:00,29.8,21.8,12.5,47.99,0,,,0,0,,8.6,10,1041.3,100,9.9,250,0.9,3,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 14:00:00,29.9,21.4,13.4,49.74,0,,,0,0,,9.6,350,1040.3,100,9.9,208,0.7,2,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 15:00:00,30.8,22.9,13.4,48.06,0,,,0,0,,8.8,358,1039.4,100,9.9,140,0.5,1,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 16:00:00,30.8,23.4,13.6,48.49,0,,,0,0,,8,11,1038.9,100,9.9,97,0.3,1,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 17:00:00,31.5,23,14.5,48.83,0,,,0,0,20.8,10.2,16,1038.5,100,9.9,59,0.2,1,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 18:00:00,29.8,21.9,14.5,52.29,0,,,0,0,,8.5,36,1038.3,100,9.9,7,0,0,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 19:00:00,29,20,14.3,53.65,0,,,0,0,,10,7,1038.9,100,9.9,52,0.2,1,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,EAUT2,72254013904,72254413958"
"Austin, TX",2018-01-01 20:00:00,29.6,21.5,13.5,50.59,0,,,0,0,,8.8,23,1039,100,9.9,2,0,0,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,EAUT2,72254013904,72254413958"
"Austin, TX",2018-01-01 21:00:00,29.2,20.6,13.6,51.74,0,,,0,0,,9.3,21,1038.8,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 22:00:00,29,21.6,12.8,50.26,0,,,0,0,,7.3,20,1039.2,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-01 23:00:00,29,22.6,12.8,50.26,0,,,0,0,,6.1,22,1038.8,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 0:00:00,29,22.1,12.7,50.03,0,,,0,0,,6.7,20,1038.4,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 1:00:00,29,22.1,11.9,48.28,0,,,0,0,,6.7,20,1037.8,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 2:00:00,29,22.5,11.9,48.28,0,,,0,0,,6.2,13,1037.5,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 3:00:00,29,22.2,12.1,48.85,0,,,0,0,,6.5,20,1037.4,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 4:00:00,29,22.5,12.8,50.26,0,,,0,0,,6.2,24,1037.1,97.1,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 5:00:00,28.3,20.9,12.8,51.6,0,,,0,0,,7.2,32,1036.7,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 6:00:00,28,21.4,12.8,52.26,0,,,0,0,,6.2,40,1036.7,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 7:00:00,28,22.2,13.4,53.76,0,,,0,0,,5.2,38,1036.6,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 8:00:00,28.2,21.6,13.6,53.79,0,,,0,0,,6.2,30,1036.9,100,9.9,15,0.1,0,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 9:00:00,29,22.8,14.3,53.65,0,,,0,0,,5.9,28,1037.1,100,9.9,37,0.1,0,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 10:00:00,29.2,22.1,13.4,51.28,0,,,0,0,,7.1,15,1037.4,100,9.9,105,0.4,1,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 11:00:00,30.5,23.8,12.9,47.5,0,,,0,0,,6.8,2,1037.3,100,9.9,132,0.5,1,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 12:00:00,30.8,24.2,13,47.07,0,,,0,0,,6.8,24,1036,99.4,9.9,169,0.6,2,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 13:00:00,31.1,23.5,12.4,45.47,0,,,0,0,,8.3,17,1034.7,99.4,9.9,161,0.6,2,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 14:00:00,31.7,26.5,15.2,50,0,,,0,0,,5.3,22,1033.3,100,9.9,122,0.4,1,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 15:00:00,31.7,26.1,15.3,50.22,0,,,0,0,,5.7,18,1033.1,100,9.9,78,0.3,1,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 16:00:00,29.5,21.5,21.7,72.21,0,,,0,0,,8.5,345,1033.6,100,6.4,36,0.1,0,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 17:00:00,29,22,25.3,85.79,0,,,0,0,,6.8,349,1034.1,100,5.6,8,0,0,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,72254013904,72254413958"
"Austin, TX",2018-01-02 18:00:00,29,22.4,25.5,86.53,0,,,0,0,,6.3,351,1034.1,100,9,5,0,0,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
"Austin, TX",2018-01-02 19:00:00,28.7,21.2,24.1,82.8,0,,,0,0,,7.5,348,1034.4,100,9.9,12,0,0,,Overcast,cloudy,"KATT,KAUS,72064800230,EAUT2,72254013904,72254413958"
"Austin, TX",2018-01-02 20:00:00,28.3,20.6,22.3,77.85,0,,,0,0,,7.7,349,1035.2,100,9.9,1,0,0,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,EAUT2,72254013904,72254413958"
"Austin, TX",2018-01-02 21:00:00,28.1,20.8,21.1,74.74,0,,,0,0,,7,340,1035.3,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72254013904,72254413958"
"Austin, TX",2018-01-02 22:00:00,26.9,19.3,20.4,76.06,0,,,0,0,,7.2,343,1035.5,92.1,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-02 23:00:00,26.9,19.6,20.8,77.5,0,,,0,0,,6.8,350,1035.6,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 0:00:00,25.5,19.9,19.2,76.98,0,,,0,0,,4.5,358,1035,26,9.9,,,,,Partially cloudy,partly-cloudy-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 1:00:00,23.8,19.5,18.8,80.8,0,,,0,0,,3.4,348,1034.7,0,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 2:00:00,22.9,17.4,17.3,78.75,0,,,0,0,,4.1,350,1034.1,0,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 3:00:00,22.4,22.4,18.4,84.21,0,,,0,0,,2.6,0,1033.9,0,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 4:00:00,22.6,17.1,16.4,76.69,0,,,0,0,,4.1,324,1033.8,0,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 5:00:00,21.2,21.2,15.9,79.4,0,,,0,0,,0,0,1033.8,0,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 6:00:00,20.6,20.6,17,85.61,0,,,0,0,,0,0,1033.6,6.2,9.7,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 7:00:00,21.7,21.7,18.2,86.48,0,,,0,0,,0.8,311,1033.3,6.2,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 8:00:00,22.9,17.4,18.7,83.72,0,,,0,0,,4.1,310,1033.8,11.3,9.9,31,0.1,0,,Clear,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 9:00:00,27.8,22.7,21.3,76.36,0,,,0,0,,4.4,317,1033.7,11.3,9.9,177,0.6,2,,Clear,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 10:00:00,33.1,27.8,22,63.22,0,,,0,0,,5.6,306,1033.8,20.1,9.9,237,0.9,2,,Partially cloudy,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 11:00:00,37.8,33.7,21,50.51,0,,,0,0,,5.2,301,1033.2,20.1,9.9,360,1.3,4,,Partially cloudy,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 12:00:00,42.7,42.7,22.4,44.28,0,,,0,0,,1.8,356,1032.2,20.1,9.9,428,1.5,4,,Partially cloudy,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 13:00:00,47.5,46.5,22.4,36.83,0,,,0,0,,3.5,0,1030.5,11.3,9.9,511,1.8,5,,Clear,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 14:00:00,52,52,21.5,30.03,0,,,0,0,,4.8,330,1029,11.3,9.9,538,1.9,5,,Clear,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 15:00:00,54.9,54.9,20.9,26.37,0,,,0,0,18.3,2.3,355,1028.2,6.2,9.9,489,1.8,5,,Clear,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 16:00:00,55.8,55.8,20.4,24.93,0,,,0,0,,5.4,274,1027.8,6.2,9.9,330,1.2,3,,Clear,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 17:00:00,55.1,55.1,19.6,24.61,0,,,0,0,,1.8,336,1027.5,6.2,9.9,115,0.4,1,,Clear,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 18:00:00,49.8,49.8,20.8,31.53,0,,,0,0,,2.8,338,1027.7,6.2,9.9,14,0.1,0,,Clear,clear-night,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 19:00:00,45.7,43.6,21,37.17,0,,,0,0,,4.4,329,1028.2,0,9.9,127,0.5,1,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,EAUT2,72254013904,72254413958"
"Austin, TX",2018-01-03 20:00:00,43,43,22.3,43.51,0,,,0,0,,0,0,1028.6,0,9.9,5,0,0,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,EAUT2,72254013904,72254413958"
"Austin, TX",2018-01-03 21:00:00,39.7,39.7,24.4,53.94,0,,,0,0,,0,0,1028.9,0,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 22:00:00,37.3,37.3,24.7,60.27,0,,,0,0,,0,0,1028.8,6.2,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-03 23:00:00,34.5,34.5,24.8,67.55,0,,,0,0,,0.8,326,1029.5,6.2,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 0:00:00,31.8,31.8,24.3,73.51,0,,,0,0,,0,0,1028.9,0,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 1:00:00,31.7,31.7,24.8,75.5,0,,,0,0,,0.8,326,1028.8,6.2,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 2:00:00,31.9,31.9,24.6,74.26,0,,,0,0,,0.8,326,1028.1,6.2,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 3:00:00,29.4,29.4,24.2,80.78,0,,,0,0,,1.1,326,1028.3,0,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 4:00:00,33.4,33.4,28.1,80.7,0,,,0,0,,2.4,327,1028.3,0,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 5:00:00,31.3,31.3,28,87.4,0,,,0,0,,0.8,326,1028.5,0,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 6:00:00,31.2,31.2,27.4,85.58,0,,,0,0,,2.4,318,1029,0,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 7:00:00,30.7,30.7,25.9,82.27,0,,,0,0,,0.8,319,1029.1,6.2,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 8:00:00,30.2,30.2,26.1,84.42,0,,,0,0,,0,0,1029.3,11.3,9.9,23,0.1,0,,Clear,clear-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
"Austin, TX",2018-01-04 9:00:00,36.8,36.8,28.3,71.23,0,,,0,0,,2.4,327,1029.7,20.1,9.9,113,0.4,1,,Partially cloudy,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
"Austin, TX",2018-01-04 10:00:00,43.8,43.8,27.6,52.57,0,,,0,0,,1.4,22,1030.1,20.1,9.9,336,1.2,3,,Partially cloudy,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
"Austin, TX",2018-01-04 11:00:00,48,46.2,23.4,37.78,0,,,0,0,,4.4,0,1029.7,20.1,9.9,13,0,0,,Partially cloudy,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 12:00:00,49.9,48.1,23.7,35.56,0,,,0,0,,4.9,115,1029.2,20.1,9.9,56,0.2,1,,Partially cloudy,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 13:00:00,52,52,24.7,34.22,0,,,0,0,,3.7,89,1028.2,71,9.9,183,0.7,2,,Partially cloudy,partly-cloudy-day,"KAUS,72064800230,E4737,KEDC,72254013904"
"Austin, TX",2018-01-04 14:00:00,53.9,53.9,22.4,29.06,0,,,0,0,,2.8,44,1027.1,20.1,9.9,285,1,3,,Partially cloudy,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 15:00:00,53.3,53.3,22.2,29.42,0,,,0,0,,4.9,127,1026.7,30.7,9.9,329,1.2,3,,Partially cloudy,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 16:00:00,53.9,53.9,22.4,29.06,0,,,0,0,,3.9,125,1026.8,22.6,9.9,125,0.5,1,,Partially cloudy,partly-cloudy-day,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958,D9418"
"Austin, TX",2018-01-04 17:00:00,53,53,23,30.76,0,,,0,0,,3.7,106,1026.7,22.6,9.9,227,0.8,2,,Partially cloudy,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 18:00:00,50.3,50.3,25.4,37.68,0,,,0,0,,0,0,1027,22.6,9.9,302,1.1,3,,Partially cloudy,partly-cloudy-night,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 19:00:00,49.1,49.1,25.2,38.98,0,,,0,0,,0.8,60,1027.2,25.5,9.9,112,0.4,1,,Partially cloudy,partly-cloudy-night,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 20:00:00,47.7,47.7,27.4,45.06,0,,,0,0,,1.1,60,1027.7,22.6,9.9,401,1.4,4,,Partially cloudy,partly-cloudy-night,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 21:00:00,47.5,46.5,27.4,45.31,0,,,0,0,,3.4,25,1027.8,22.6,9.9,377,1.4,4,,Partially cloudy,partly-cloudy-night,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 22:00:00,46.7,46.7,27.1,46.14,0,,,0,0,,1.1,38,1027.9,22.6,9.9,427,1.5,4,,Partially cloudy,partly-cloudy-night,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-04 23:00:00,46.3,46.3,26.6,45.82,0,,,0,0,,0,0,1028,24.2,9.9,379,1.4,4,,Partially cloudy,partly-cloudy-night,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 0:00:00,45.7,45.7,27.9,49.64,0,,,0,0,,0,0,1028.1,99.4,9.9,229,0.8,2,,Overcast,cloudy,"E5346,KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 1:00:00,46.1,44.9,27.1,47.19,0,,,0,0,,3.4,117,1027.7,92.1,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 2:00:00,45.5,45.5,25.7,45.68,0,,,0,0,,0.8,19,1027.8,89.7,9.9,,,,,Partially cloudy,partly-cloudy-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 3:00:00,44.3,44.3,27.5,51.48,0,,,0,0,,0,0,1027.7,36.8,9.9,,,,,Partially cloudy,partly-cloudy-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 4:00:00,44.4,44.4,27,50.14,0,,,0,0,,2.4,125,1027.7,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 5:00:00,43.3,43.3,31,61.7,0,,,0,0,,0.8,60,1028,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 6:00:00,43.5,43.5,29.9,58.65,0,,,0,0,,1.4,303,1028.2,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 7:00:00,43.8,43.8,31.5,61.88,0,,,0,0,,0,0,1028.5,100,9.9,,,,,Overcast,cloudy,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 8:00:00,43.7,43.7,31.2,61.35,0,,,0,0,,2.4,235,1028.5,91.5,9.9,22,0.1,0,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 9:00:00,44.9,44.9,33.5,64.08,0,,,0,0,,0,0,1029.3,100,9.9,57,0.2,1,,Overcast,cloudy,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 10:00:00,49.6,48.5,29.7,45.95,0,,,0,0,,4,227,1029.8,83.9,9.9,113,0.4,1,,Partially cloudy,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 11:00:00,52.7,52.7,27.5,37.62,0,,,0,0,,4.6,0,1030.2,38.5,9.9,162,0.6,2,,Partially cloudy,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 12:00:00,56,56,27.2,32.89,0,,,0,0,,4.9,218,1029.2,20.1,9.9,556,2,6,,Partially cloudy,partly-cloudy-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 13:00:00,57.6,57.6,26.9,30.72,0,,,0,0,,4.1,180,1027.5,6.2,9.9,548,2,5,,Clear,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 14:00:00,60.7,60.7,25.1,25.43,0,,,0,0,,6.5,178,1026.4,6.2,9.9,513,1.8,5,,Clear,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 15:00:00,60.7,60.7,23.8,24.08,0,,,0,0,,6.4,202,1026,6.2,9.9,499,1.8,5,,Clear,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 16:00:00,60.7,60.7,24.6,24.94,0,,,0,0,,8.1,202,1026,6.2,9.9,361,1.3,4,,Clear,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 17:00:00,58.1,58.1,26.5,29.61,0,,,0,0,,6,168,1025.4,11.3,9.9,155,0.6,2,,Clear,clear-day,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 18:00:00,53.9,53.9,25.9,33.73,0,,,0,0,,1.3,60,1025.5,20.1,9.9,21,0.1,0,,Partially cloudy,partly-cloudy-night,"KATT,KAUS,72064800230,E4737,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 19:00:00,49.5,49.5,26.9,41.17,0,,,0,0,,2.4,100,1025.8,20.1,9.9,126,0.5,1,,Partially cloudy,partly-cloudy-night,"KATT,KAUS,72064800230,KEDC,EAUT2,72254013904,72254413958"
"Austin, TX",2018-01-05 20:00:00,46.8,46.8,28.5,48.9,0,,,0,0,,0,0,1026.7,11.3,9.9,8,0,0,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,EAUT2,72254013904,72254413958"
"Austin, TX",2018-01-05 21:00:00,45.4,45.4,29.6,53.65,0,,,0,0,,0,0,1027,11.3,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 22:00:00,46.2,44.9,29.7,52.32,0,,,0,0,,3.5,197,1026.6,11.3,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-05 23:00:00,45.3,43.5,31.5,58.28,0,,,0,0,,4,202,1026.6,11.3,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
"Austin, TX",2018-01-06 0:00:00,44.3,42.1,34,66.9,0,,,0,0,,4.2,190,1026.5,11.3,9.9,,,,,Clear,clear-night,"KATT,KAUS,72064800230,KEDC,72254013904,72254413958"
