,temp,feelslike,dew,humidity,precip,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,year,month,day,time,Percent Output
197,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.014920634920634921
198,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.015855572998430142
199,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.0033783783783783786
201,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.017996289424860853
202,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.01696
203,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.010319410319410319
204,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.014285714285714285
205,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.01616954474097331
206,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.01648979591836735
207,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.01636363636363636
209,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,-0.002036199095022624
210,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.013923013923013924
211,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.012857142857142859
212,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.011661807580174927
215,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.016119402985074627
218,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.00798611111111111
219,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.01311111111111111
221,25.0,14.1,11.4,55.86,0.0,0,0,18.9,11.7,10.0,1041.6,97.5,9.9,18.0,0.1,0.0,2018,1,1,8.0,0.012318840579710146
222,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.26365079365079364
223,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.16813186813186812
224,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.20456081081081082
226,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.16623376623376623
228,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.20114660114660113
229,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.1523809523809524
230,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.18194662480376766
231,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.15885714285714286
232,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.1958181818181818
234,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.06470588235294117
235,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.1954135954135954
236,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.21825396825396826
237,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.18950437317784258
240,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.1919402985074627
243,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.13333333333333333
244,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.1788888888888889
246,25.2,14.2,10.9,54.1,0.0,0,0,17.9,11.9,18.0,1042.3,100.0,9.9,86.0,0.3,1.0,2018,1,1,9.0,0.1498550724637681
247,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.21571428571428572
248,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.1772370486656201
249,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.1956081081081081
251,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.20037105751391468
253,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.19328419328419327
254,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.16342857142857142
255,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.1868131868131868
256,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.18579591836734693
257,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.19854545454545455
259,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.12217194570135748
260,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.19656019656019655
261,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.21333333333333335
262,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.1860058309037901
265,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.19388059701492535
268,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.165625
269,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.1797777777777778
271,26.2,14.9,11.8,54.11,0.0,0,0,17.7,13.1,356.0,1042.9,96.9,9.9,209.0,0.8,2.0,2018,1,1,10.0,0.1715942028985507
272,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.37206349206349204
273,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.2971742543171115
274,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.33158783783783785
276,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.3382189239332097
277,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.2528
278,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.3115479115479115
279,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.27276190476190476
280,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.310989010989011
281,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.30089795918367346
282,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.3281818181818182
284,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.15452488687782806
285,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.3202293202293202
286,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.35857142857142854
290,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.31731343283582086
293,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.2715277777777778
294,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.2968888888888889
296,26.5,15.9,11.7,53.11,0.0,0,0,19.7,11.9,360.0,1043.0,94.3,9.9,266.0,1.0,3.0,2018,1,1,11.0,0.2727536231884058
422,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,0.005555555555555557
423,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,0.005180533751962323
424,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,-0.0028716216216216218
426,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,0.006679035250463821
428,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,0.0008190008190008189
429,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,0.003619047619047619
430,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,0.005023547880690738
431,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,0.005714285714285715
432,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,0.004727272727272727
434,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,-0.001583710407239819
435,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,0.002784602784602785
436,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,0.0020634920634920633
437,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,0.001360544217687075
440,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,0.004328358208955224
443,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,-0.004861111111111111
444,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,0.0028888888888888888
446,31.5,23.0,14.5,48.83,0.0,0,0,20.8,10.2,16.0,1038.5,100.0,9.9,59.0,0.2,1.0,2018,1,1,17.0,0.002753623188405797
1566,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.5855555555555556
1567,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.3653061224489796
1568,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.5170608108108108
1570,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.5593692022263451
1571,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.5041599999999999
1572,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.5634725634725635
1573,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.4940952380952381
1574,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.5288854003139718
1575,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.5916734693877551
1576,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.5316363636363636
1578,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.3493212669683258
1579,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.533005733005733
1580,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.5819047619047619
1581,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.5955296404275997
1584,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.5167164179104478
1587,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.07569444444444445
1588,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.5631111111111111
1590,54.9,54.9,20.9,26.37,0.0,0,0,18.3,2.3,355.0,1028.2,6.2,9.9,489.0,1.8,5.0,2018,1,3,15.0,0.44507246376811593
3841,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.17317460317460318
3842,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.15023547880690738
3843,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.16418918918918918
3845,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.16901669758812618
3846,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.1536
3847,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.16429156429156427
3848,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.14361904761904762
3849,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.16153846153846152
3850,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.16457142857142856
3851,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.17254545454545453
3853,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.0902714932126697
3854,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.17035217035217035
3855,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.17460317460317462
3856,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.15432458697764823
3859,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.16850746268656716
3862,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.17708333333333334
3863,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.15888888888888889
3865,58.1,58.1,53.9,85.91,0.0,0,0,17.2,7.8,182.0,1017.8,43.3,9.9,175.0,0.6,2.0,2018,1,7,10.0,0.15391304347826087
3866,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.15666666666666668
3867,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.14505494505494507
3868,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.1498310810810811
3870,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.16085343228200372
3871,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.14800000000000002
3872,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.1379197379197379
3873,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.13942857142857143
3874,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.1519623233908948
3875,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.15053061224489797
3876,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.16018181818181818
3878,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.05972850678733032
3879,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.14954954954954955
3880,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.15746031746031747
3881,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.1317784256559767
3884,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.1544776119402985
3887,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.10972222222222222
3888,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.14422222222222222
3890,61.8,61.8,54.7,77.42,0.0,0,0,21.7,8.2,191.0,1017.4,100.0,9.9,194.0,0.7,2.0,2018,1,7,11.0,0.14492753623188406
3891,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.07365079365079366
3892,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.06687598116169545
3893,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.06874999999999999
3895,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.07421150278293136
3896,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.07615999999999999
3897,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.07371007371007371
3898,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.0641904761904762
3899,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.07299843014128729
3900,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.07738775510204081
3901,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.07963636363636363
3903,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.15067873303167423
3904,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.07764127764127764
3905,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.07492063492063492
3906,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.067444120505345
3909,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.07776119402985075
3912,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.09062500000000001
3913,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.07222222222222223
3915,65.7,65.7,55.8,70.36,0.0,0,0,29.9,13.4,191.0,1015.6,100.0,9.9,117.0,0.4,1.0,2018,1,7,12.0,0.07318840579710145
3916,66.8,66.8,56.5,69.54,0.0,0,0,25.7,13.6,181.0,1013.5,100.0,9.9,137.0,0.5,1.0,2018,1,7,13.0,0.054126984126984135
3917,66.8,66.8,56.5,69.54,0.0,0,0,25.7,13.6,181.0,1013.5,100.0,9.9,137.0,0.5,1.0,2018,1,7,13.0,0.05211930926216641
3918,66.8,66.8,56.5,69.54,0.0,0,0,25.7,13.6,181.0,1013.5,100.0,9.9,137.0,0.5,1.0,2018,1,7,13.0,0.04831081081081081
3920,66.8,66.8,56.5,69.54,0.0,0,0,25.7,13.6,181.0,1013.5,100.0,9.9,137.0,0.5,1.0,2018,1,7,13.0,0.05714285714285715
3921,66.8,66.8,56.5,69.54,0.0,0,0,25.7,13.6,181.0,1013.5,100.0,9.9,137.0,0.5,1.0,2018,1,7,13.0,0.056319999999999995
3922,66.8,66.8,56.5,69.54,0.0,0,0,25.7,13.6,181.0,1013.5,100.0,9.9,137.0,0.5,1.0,2018,1,7,13.0,0.049959049959049956
3923,66.8,66.8,56.5,69.54,0.0,0,0,25.7,13.6,181.0,1013.5,100.0,9.9,137.0,0.5,1.0,2018,1,7,13.0,0.048952380952380956
3924,66.8,66.8,56.5,69.54,0.0,0,0,25.7,13.6,181.0,1013.5,100.0,9.9,137.0,0.5,1.0,2018,1,7,13.0,0.054788069073783356
