,onefourtyfive_ago,onethirty_ago,onefifteen_ago,one_ago,fourtyfive_ago,thirty_ago,fifteen_ago,temp,feelslike,dew,humidity,precip,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,year,month,day,time,Percent Output
1758,0.02128,0.03552,0.04944,0.05728,0.06559999999999999,0.08528000000000001,0.0808,80.0,80.0,73.5,80.52,0.0,0,0,20.8,7.8,196.0,1016.7,71.6,8.3,782.0,2.8,8.0,2018,7,16,9.0,0.0888
1760,0.11359999999999999,0.12272,0.13552,0.17552,0.20912,0.25136,0.28704,87.1,93.4,71.7,60.25,0.0,0,0,17.2,6.4,202.0,1017.0,6.2,9.7,791.0,2.8,8.0,2018,7,16,11.0,0.3264
1761,0.20912,0.25136,0.28704,0.3264,0.36832,0.40304,0.43504,89.8,95.1,69.7,51.77,0.0,0,0,18.3,8.4,194.0,1017.0,6.2,9.2,710.0,2.6,7.0,2018,7,16,12.0,0.46448
1762,0.36832,0.40304,0.43504,0.46448,0.49008,0.5107200000000001,0.53328,92.6,98.3,69.5,47.06,0.0,0,0,19.7,8.6,190.0,1016.7,0.0,9.4,581.0,2.1,6.0,2018,7,16,13.0,0.55472
1763,0.49008,0.5107200000000001,0.53328,0.55472,0.56976,0.5856,0.59712,96.0,101.3,68.3,40.65,0.0,0,0,21.2,7.8,182.0,1016.2,6.2,9.4,412.0,1.5,4.0,2018,7,16,14.0,0.60304
1764,0.56976,0.5856,0.59712,0.60304,0.61328,0.61536,0.61808,97.0,100.7,66.0,36.58,0.0,0,0,20.6,6.8,208.0,1015.5,6.2,9.4,222.0,0.8,2.0,2018,7,16,15.0,0.6175999999999999
1765,0.61328,0.61536,0.61808,0.6175999999999999,0.61072,0.60688,0.6041599999999999,98.0,101.7,65.7,35.07,0.0,0,0,20.8,7.8,212.0,1014.9,6.2,9.4,56.0,0.2,1.0,2018,7,16,16.0,0.59456
1785,0.20576,0.22943999999999998,0.27327999999999997,0.32496,0.36976,0.40384,0.43567999999999996,89.8,94.7,69.3,51.02,0.0,0,0,19.0,8.2,200.0,1017.6,6.2,9.8,757.0,2.7,8.0,2018,7,17,12.0,0.46576
1786,0.36976,0.40384,0.43567999999999996,0.46576,0.48991999999999997,0.51152,0.53632,93.7,98.8,68.7,44.27,0.0,0,0,17.2,6.1,216.0,1017.0,6.2,9.8,623.0,2.2,6.0,2018,7,17,13.0,0.55824
1789,0.6215999999999999,0.62448,0.62176,0.63056,0.63648,0.62688,0.62256,98.6,99.7,61.3,29.43,0.0,0,0,17.2,5.3,240.0,1014.8,6.2,9.8,36.0,0.1,0.0,2018,7,17,16.0,0.6152000000000001
1807,0.044160000000000005,0.04704,0.04928,0.056159999999999995,0.06848,0.08144,0.11055999999999999,85.9,92.2,72.0,63.42,0.0,0,0,16.1,7.0,220.0,1015.4,6.2,9.8,847.0,3.0,8.0,2018,7,18,10.0,0.15088
1809,0.1864,0.20687999999999998,0.25456,0.3128,0.36288,0.40271999999999997,0.43584,93.7,97.3,66.7,41.35,0.0,0,0,16.1,7.9,194.0,1014.9,6.2,9.8,753.0,2.7,8.0,2018,7,18,12.0,0.46496000000000004
1810,0.36288,0.40271999999999997,0.43584,0.46496000000000004,0.49136,0.51152,0.53664,96.6,99.8,65.3,35.97,0.0,0,0,18.3,2.7,289.0,1014.3,6.2,9.8,635.0,2.3,6.0,2018,7,18,13.0,0.55408
1811,0.49136,0.51152,0.53664,0.55408,0.5723199999999999,0.58656,0.59728,97.9,101.0,64.9,34.15,0.0,0,0,18.3,8.2,207.0,1013.4,6.2,9.8,455.0,1.6,5.0,2018,7,18,14.0,0.6067199999999999
1831,0.045599999999999995,0.04304,0.045919999999999996,0.05296,0.062400000000000004,0.08048,0.10400000000000001,84.3,90.2,72.3,67.39,0.0,0,0,16.1,7.0,208.0,1013.6,6.2,9.8,843.0,3.0,8.0,2018,7,19,10.0,0.14688
1834,0.35600000000000004,0.39552,0.42832000000000003,0.45856,0.48528,0.512,0.53248,95.9,101.4,68.6,41.21,0.0,0,0,16.1,4.7,188.0,1012.4,6.2,9.9,612.0,2.2,6.0,2018,7,19,13.0,0.55424
1835,0.48528,0.512,0.53248,0.55424,0.5737599999999999,0.58912,0.5992000000000001,98.7,103.3,66.7,35.43,0.0,0,0,19.0,7.9,182.0,1011.6,0.0,9.9,449.0,1.6,4.0,2018,7,19,14.0,0.60816
1836,0.5737599999999999,0.58912,0.5992000000000001,0.60816,0.61552,0.6273599999999999,0.62944,100.8,103.1,62.8,29.03,0.0,0,0,19.9,7.4,188.0,1010.9,6.2,9.9,258.0,0.9,3.0,2018,7,19,15.0,0.63168
1837,0.61552,0.6273599999999999,0.62944,0.63168,0.6267199999999999,0.61568,0.60992,102.4,103.2,59.7,24.81,0.0,0,0,16.1,7.3,208.0,1010.3,6.2,9.9,31.0,0.1,0.0,2018,7,19,16.0,0.60352
1838,0.6267199999999999,0.61568,0.60992,0.60352,0.59248,0.5809599999999999,0.56848,101.4,102.7,61.0,26.74,0.0,0,0,17.2,7.3,186.0,1009.8,6.2,9.9,9.0,0.0,0.0,2018,7,19,17.0,0.5592
1854,0.02032,0.025920000000000002,0.0296,0.032959999999999996,0.036000000000000004,0.038079999999999996,0.0392,81.2,85.9,72.6,75.23,0.0,0,0,19.7,6.5,210.0,1013.6,6.2,9.4,824.0,3.0,8.0,2018,7,20,9.0,0.04688
1857,0.1784,0.19872,0.24416000000000002,0.30768,0.36288,0.40368000000000004,0.436,92.7,96.1,66.5,42.32,0.0,0,0,17.2,7.3,212.0,1013.6,6.2,9.9,742.0,2.7,7.0,2018,7,20,12.0,0.46656
1859,0.4936,0.5184000000000001,0.53872,0.5592,0.57648,0.58672,0.59728,98.7,100.4,62.4,30.46,0.0,0,0,21.9,8.1,207.0,1012.6,6.2,9.9,449.0,1.6,4.0,2018,7,20,14.0,0.61088
1862,0.6227199999999999,0.62336,0.6126400000000001,0.6041599999999999,0.59136,0.58368,0.5768,102.8,104.0,60.3,25.02,0.0,0,0,18.3,6.7,156.0,1011.4,6.6,9.9,9.0,0.0,0.0,2018,7,20,17.0,0.5585600000000001
1878,0.0208,0.03248,0.04192,0.037759999999999995,0.041280000000000004,0.0472,0.04704,79.8,79.8,72.2,77.71,0.0,0,0,20.8,8.0,200.0,1016.2,21.3,7.1,812.0,2.9,8.0,2018,7,21,9.0,0.05136
1880,0.0664,0.0848,0.1128,0.15328,0.17984000000000003,0.19344,0.26304,87.0,93.0,71.4,59.91,0.0,0,0,18.3,7.9,193.0,1015.8,6.2,9.9,816.0,2.9,8.0,2018,7,21,11.0,0.30432
1881,0.17984000000000003,0.19344,0.26304,0.30432,0.33648000000000006,0.39136000000000004,0.45744,90.2,95.3,69.4,50.61,0.0,0,0,20.3,6.0,202.0,1015.3,20.1,9.9,675.0,2.4,7.0,2018,7,21,12.0,0.47119999999999995
1884,0.5784,0.58896,0.60016,0.60224,0.62128,0.61968,0.63264,102.2,104.6,62.6,27.64,0.0,0,0,17.2,6.3,176.0,1013.4,11.3,9.9,246.0,0.9,2.0,2018,7,21,15.0,0.58704
1885,0.62128,0.61968,0.63264,0.58704,0.5512,0.5603199999999999,0.57696,101.2,102.8,61.5,27.41,0.0,0,0,21.9,9.9,203.0,1012.6,20.1,9.9,46.0,0.2,0.0,2018,7,21,16.0,0.544
1886,0.5512,0.5603199999999999,0.57696,0.544,0.54,0.55776,0.5848,101.8,103.4,61.3,26.67,0.0,0,0,17.0,7.9,198.0,1012.0,20.1,9.9,8.0,0.0,0.0,2018,7,21,17.0,0.58624
1904,0.07104,0.1072,0.13936,0.16079999999999997,0.184,0.20079999999999998,0.244,91.9,95.9,67.6,45.16,0.0,0,0,23.0,6.6,212.0,1013.9,11.3,9.8,777.0,2.8,8.0,2018,7,22,11.0,0.30256
1905,0.184,0.20079999999999998,0.244,0.30256,0.35776,0.39472,0.42928,96.2,99.6,65.7,36.99,0.0,0,0,19.7,7.8,226.0,1013.6,6.2,9.9,752.0,2.7,8.0,2018,7,22,12.0,0.4512
1906,0.35776,0.39472,0.42928,0.4512,0.45936,0.5136,0.52832,98.7,100.1,61.8,29.85,0.0,0,0,18.3,7.3,204.0,1012.8,20.1,9.9,640.0,2.3,6.0,2018,7,22,13.0,0.50112
1907,0.45936,0.5136,0.52832,0.50112,0.57184,0.58912,0.53024,101.1,102.3,60.7,26.76,0.0,0,0,19.7,5.8,196.0,1012.0,20.1,9.9,366.0,1.3,4.0,2018,7,22,14.0,0.5073599999999999
1909,0.52864,0.61392,0.60512,0.61328,0.62352,0.61872,0.61632,104.4,105.3,59.4,23.13,0.0,0,0,16.1,6.4,188.0,1010.7,20.1,9.9,39.0,0.1,0.0,2018,7,22,16.0,0.612
1910,0.62352,0.61872,0.61632,0.612,0.60496,0.58752,0.5809599999999999,104.6,104.1,56.3,20.56,0.0,0,0,18.3,5.4,132.0,1010.3,20.1,9.9,10.0,0.0,0.0,2018,7,22,17.0,0.5648
1950,0.007039999999999999,0.01936,0.02544,0.05024,0.07408000000000001,0.08592000000000001,0.08384,86.4,88.8,66.1,51.04,0.0,0,0,17.2,9.0,16.0,1013.7,20.1,9.9,765.0,2.8,8.0,2018,7,24,9.0,0.0736
1952,0.09776,0.12272,0.14864,0.16416,0.1728,0.196,0.2248,91.8,97.7,70.0,49.26,0.0,0,0,16.3,11.5,29.0,1014.2,20.1,9.9,818.0,2.9,8.0,2018,7,24,11.0,0.28064
1953,0.1728,0.196,0.2248,0.28064,0.34031999999999996,0.38432,0.41503999999999996,95.1,103.8,72.1,47.75,0.0,0,0,19.7,8.8,23.0,1014.4,11.3,9.9,747.0,2.7,7.0,2018,7,24,12.0,0.42144
1954,0.34031999999999996,0.38432,0.41503999999999996,0.42144,0.46384000000000003,0.4968,0.5144,96.0,104.9,72.1,46.27,0.0,0,0,23.5,5.5,50.0,1014.1,11.3,9.9,598.0,2.2,6.0,2018,7,24,13.0,0.52672
1955,0.46384000000000003,0.4968,0.5144,0.52672,0.5704,0.4376,0.49328000000000005,98.5,105.3,69.3,38.95,0.0,0,0,22.1,8.1,42.0,1013.8,20.1,9.9,428.0,1.5,4.0,2018,7,24,14.0,0.50048
1956,0.5704,0.4376,0.49328000000000005,0.50048,0.5544,0.59136,0.60576,99.4,104.0,66.4,34.36,0.0,0,0,21.9,10.7,60.0,1012.8,47.7,9.9,157.0,0.6,2.0,2018,7,24,15.0,0.60624
1957,0.5544,0.59136,0.60576,0.60624,0.6126400000000001,0.49616,0.6078399999999999,100.6,105.0,65.9,32.64,0.0,0,0,22.4,9.9,62.0,1012.7,32.6,9.9,39.0,0.1,0.0,2018,7,24,16.0,0.55072
1958,0.6126400000000001,0.49616,0.6078399999999999,0.55072,0.59888,0.5968,0.54592,99.1,101.6,63.6,31.47,0.0,0,0,18.7,7.0,62.0,1012.2,39.9,9.9,8.0,0.0,0.0,2018,7,24,17.0,0.55264
2003,0.4192,0.47152,0.5339200000000001,0.54192,0.47264,0.56992,0.5704,97.2,96.0,56.7,26.11,0.0,0,0,17.2,2.5,66.0,1015.1,20.1,9.9,437.0,1.6,4.0,2018,7,26,14.0,0.61088
2027,0.4704,0.49408,0.51968,0.54208,0.56192,0.58128,0.59712,98.2,97.1,56.6,25.25,0.0,0,0,17.9,8.1,86.0,1015.3,11.3,9.9,453.0,1.6,5.0,2018,7,27,14.0,0.60256
2028,0.56192,0.58128,0.59712,0.60256,0.61104,0.61936,0.62448,100.2,98.4,54.0,21.59,0.0,0,0,19.9,7.4,104.0,1014.9,11.3,9.9,254.0,0.9,3.0,2018,7,27,15.0,0.63264
2029,0.61104,0.61936,0.62448,0.63264,0.63968,0.6408,0.6312,101.7,99.9,53.5,20.23,0.0,0,0,18.3,8.5,140.0,1014.3,11.3,9.9,29.0,0.1,0.0,2018,7,27,16.0,0.62928
2030,0.63968,0.6408,0.6312,0.62928,0.60768,0.59792,0.58448,100.6,98.6,53.3,20.79,0.0,0,0,17.3,9.2,122.0,1014.0,11.3,9.9,7.0,0.0,0.0,2018,7,27,17.0,0.568
2052,0.56384,0.5784,0.5995199999999999,0.54832,0.6152000000000001,0.612,0.61728,98.5,100.9,63.5,31.91,0.0,0,0,17.2,8.7,192.0,1014.5,6.2,9.9,284.0,1.0,3.0,2018,7,28,15.0,0.62848
2077,0.60192,0.60768,0.60992,0.6144,0.61584,0.6032,0.60016,101.2,103.7,63.0,28.85,0.0,0,0,16.1,6.9,157.0,1012.0,6.2,9.9,39.0,0.1,0.0,2018,7,29,16.0,0.59376
2094,0.01088,0.01696,0.02544,0.03376,0.04016,0.04672,0.05408,82.9,89.2,73.7,73.76,0.0,0,0,17.2,7.3,221.0,1014.8,12.9,9.9,667.0,2.4,7.0,2018,7,30,9.0,0.064
2100,0.37968,0.31056,0.43136,0.37152,0.57408,0.61072,0.5745600000000001,98.7,101.7,64.5,32.78,0.0,0,0,18.3,6.8,44.0,1013.0,47.1,9.9,230.0,0.8,2.0,2018,7,30,15.0,0.57664
2102,0.54304,0.6048,0.43072000000000005,0.29504,0.32816,0.46671999999999997,0.54096,98.2,100.0,62.8,31.4,0.0,0,0,17.2,4.1,12.0,1011.7,11.3,9.9,7.0,0.0,0.0,2018,7,30,17.0,0.5207999999999999
2122,0.30207999999999996,0.32272,0.37392000000000003,0.29359999999999997,0.30656,0.32159999999999994,0.34192,92.3,97.9,69.5,47.54,0.0,0,0,18.3,6.5,6.0,1014.4,23.0,9.9,395.0,1.4,4.0,2018,7,31,13.0,0.43232
2123,0.30656,0.32159999999999994,0.34192,0.43232,0.38608,0.46944,0.36928,93.5,97.2,66.8,41.77,0.0,0,0,21.9,10.9,12.0,1013.7,30.7,9.9,241.0,0.9,2.0,2018,7,31,14.0,0.40656
2124,0.38608,0.46944,0.36928,0.40656,0.36863999999999997,0.2944,0.52944,94.9,99.2,67.3,40.67,0.0,0,0,17.2,8.4,38.0,1013.0,61.5,9.9,163.0,0.6,2.0,2018,7,31,15.0,0.35231999999999997
2125,0.36863999999999997,0.2944,0.52944,0.35231999999999997,0.34704,0.36448,0.3104,95.7,99.4,66.3,38.31,0.0,0,0,19.7,2.7,19.0,1012.9,42.7,9.9,48.0,0.2,0.0,2018,7,31,16.0,0.43456000000000006
2126,0.34704,0.36448,0.3104,0.43456000000000006,0.43488,0.37296,0.18495999999999999,95.7,95.9,60.3,30.99,0.0,0,0,17.9,4.7,52.0,1012.1,86.8,9.9,7.0,0.0,0.0,2018,7,31,17.0,0.46
2146,0.35152,0.38927999999999996,0.42351999999999995,0.45376,0.48448,0.47216,0.53776,93.6,92.2,56.8,29.21,0.0,0,0,18.3,6.1,8.0,1015.3,26.0,9.9,817.0,2.9,8.0,2018,8,1,13.0,0.55328
2147,0.48448,0.47216,0.53776,0.55328,0.57264,0.59216,0.59472,94.9,92.9,54.7,26.04,0.0,0,0,16.1,5.5,28.0,1014.5,11.3,9.9,856.0,3.1,9.0,2018,8,1,14.0,0.61376
2148,0.57264,0.59216,0.59472,0.61376,0.6264,0.6409600000000001,0.6352,97.6,95.2,53.0,22.52,0.0,0,0,23.7,9.2,26.0,1013.7,6.2,9.9,836.0,3.0,8.0,2018,8,1,15.0,0.6416
2149,0.6264,0.6409600000000001,0.6352,0.6416,0.63568,0.6424,0.62944,97.8,95.1,51.6,21.26,0.0,0,0,21.9,7.3,346.0,1013.1,6.2,9.9,754.0,2.7,8.0,2018,8,1,16.0,0.6288
2150,0.63568,0.6424,0.62944,0.6288,0.6184000000000001,0.60992,0.5936,98.7,95.5,49.2,18.87,0.0,0,0,23.7,8.0,12.0,1012.4,6.2,9.9,626.0,2.3,6.0,2018,8,1,17.0,0.57312
2195,0.33248,0.37936,0.41008,0.4472,0.4704,0.4968,0.5224,94.0,93.1,58.4,30.59,0.0,0,0,16.1,6.9,68.0,1015.6,6.2,9.9,806.0,2.9,8.0,2018,8,3,13.0,0.544
2196,0.4704,0.4968,0.5224,0.544,0.55984,0.5723199999999999,0.58768,96.8,95.8,57.0,26.69,0.0,0,0,21.9,7.5,98.0,1014.4,6.2,9.9,831.0,3.0,8.0,2018,8,3,14.0,0.59872
2197,0.55984,0.5723199999999999,0.58768,0.59872,0.596,0.62176,0.61072,96.7,95.6,56.9,26.67,0.0,0,0,19.7,11.0,106.0,1013.7,6.2,9.9,808.0,2.9,8.0,2018,8,3,15.0,0.59088
2198,0.596,0.62176,0.61072,0.59088,0.624,0.61792,0.60608,98.5,96.6,54.2,22.85,0.0,0,0,17.8,11.9,102.0,1013.1,6.2,9.9,730.0,2.6,7.0,2018,8,3,16.0,0.5390400000000001
2200,0.33216,0.60512,0.58304,0.56224,0.54256,0.46880000000000005,0.47264,97.2,95.0,53.5,23.23,0.0,0,0,17.1,9.3,122.0,1012.8,31.1,9.9,366.0,1.3,4.0,2018,8,3,18.0,0.44016
2201,0.54256,0.46880000000000005,0.47264,0.44016,0.4048,0.3568,0.32192,95.9,93.6,53.6,24.21,0.0,0,0,17.2,7.2,122.0,1012.7,12.0,9.9,205.0,0.7,2.0,2018,8,3,19.0,0.2688
2202,0.4048,0.3568,0.32192,0.2688,0.19184,0.1328,0.07968,92.6,90.8,55.5,28.68,0.0,0,0,17.2,10.6,123.0,1012.8,7.8,9.9,38.0,0.1,0.0,2018,8,3,20.0,0.018879999999999997
2217,0.18928,0.22384,0.29712,0.33392000000000005,0.41456000000000004,0.41247999999999996,0.48128,89.0,93.0,68.3,50.56,0.0,0,0,17.2,6.7,190.0,1015.5,23.0,9.9,565.0,2.0,6.0,2018,8,4,12.0,0.48031999999999997
2220,0.4752,0.308,0.47984000000000004,0.3968,0.68352,0.6332800000000001,0.23856000000000002,95.8,98.3,64.5,35.8,0.0,0,0,19.9,5.9,178.0,1013.2,83.9,9.9,758.0,2.7,8.0,2018,8,4,15.0,0.49776000000000004
2222,0.6075200000000001,0.42448,0.44944,0.40576,0.15984,0.10672000000000001,0.1936,93.9,96.9,65.8,39.91,0.0,0,0,22.2,9.3,118.0,1012.6,96.9,9.9,283.0,1.0,3.0,2018,8,4,17.0,0.08512
2223,0.15984,0.10672000000000001,0.1936,0.08512,0.44608,0.20736000000000002,0.20176,92.4,94.9,65.4,41.14,0.0,0,0,28.8,9.0,16.0,1012.6,86.8,9.9,93.0,0.3,1.0,2018,8,4,18.0,0.064
2224,0.44608,0.20736000000000002,0.20176,0.064,0.23472,0.26192,0.204,92.8,96.0,66.3,41.8,0.0,0,0,22.0,13.6,148.0,1012.7,75.1,9.9,132.0,0.5,1.0,2018,8,4,19.0,0.07968
2225,0.23472,0.26192,0.204,0.07968,0.14512,0.12016,0.06,90.7,94.3,67.4,46.58,0.0,0,0,25.9,15.3,134.0,1013.6,11.3,9.9,36.0,0.1,0.0,2018,8,4,20.0,0.00432
2226,0.07968,0.14512,0.12016,0.06,0.00432,-0.00384,-0.00064,88.0,90.5,66.3,48.73,0.0,0,0,23.6,11.6,159.0,1014.4,27.6,9.9,6.0,0.0,0.0,2018,8,4,21.0,-0.00064
2239,0.06,0.0552,0.09904,0.13424,0.13504,0.10736000000000001,0.16928,84.0,90.8,73.5,70.58,0.0,0,0,17.2,7.7,166.0,1019.0,89.0,9.9,190.0,0.7,2.0,2018,8,5,10.0,0.17504
2240,0.13504,0.10736000000000001,0.16928,0.17504,0.1384,0.23552,0.30624,89.3,94.9,70.3,53.7,0.0,0,0,17.2,8.3,162.0,1019.1,42.3,9.9,177.0,0.6,2.0,2018,8,5,11.0,0.33248
2241,0.1384,0.23552,0.30624,0.33248,0.29152,0.3344,0.4432,92.1,95.8,67.2,44.15,0.0,0,0,20.6,8.9,168.0,1019.0,42.7,9.9,498.0,1.8,5.0,2018,8,5,12.0,0.41584000000000004
2242,0.29152,0.3344,0.4432,0.41584000000000004,0.47856000000000004,0.46015999999999996,0.55376,91.8,94.5,65.9,42.63,0.0,0,0,20.8,8.9,154.0,1018.6,85.5,9.9,632.0,2.3,6.0,2018,8,5,13.0,0.42944000000000004
2243,0.47856000000000004,0.46015999999999996,0.55376,0.42944000000000004,0.28864,0.6075200000000001,0.5992000000000001,90.4,93.1,66.1,44.95,0.0,0,0,16.1,8.8,135.0,1018.1,86.8,9.9,722.0,2.6,7.0,2018,8,5,14.0,0.60832
2244,0.28864,0.6075200000000001,0.5992000000000001,0.60832,0.54704,0.58,0.6552,96.8,99.3,64.2,34.46,0.0,0,0,20.8,7.2,170.0,1016.9,42.7,9.9,634.0,2.3,6.0,2018,8,5,15.0,0.41168
2245,0.54704,0.58,0.6552,0.41168,0.24239999999999998,0.5860799999999999,0.27056,95.5,96.0,61.2,32.25,0.0,0,0,20.8,9.8,164.0,1016.5,21.7,9.9,376.0,1.4,4.0,2018,8,5,16.0,0.18736
2246,0.24239999999999998,0.5860799999999999,0.27056,0.18736,0.16815999999999998,0.5502400000000001,0.58224,96.4,97.3,61.7,31.98,0.0,0,0,31.1,7.4,156.0,1015.9,55.9,9.9,595.0,2.1,6.0,2018,8,5,17.0,0.27584
2247,0.16815999999999998,0.5502400000000001,0.58224,0.27584,0.33376,0.51456,0.48832000000000003,94.9,97.2,64.5,36.85,0.0,0,0,19.1,9.6,153.0,1016.1,85.5,9.9,387.0,1.4,4.0,2018,8,5,18.0,0.46015999999999996
2248,0.33376,0.51456,0.48832000000000003,0.46015999999999996,0.41088,0.39168,0.35600000000000004,92.8,94.0,63.0,37.28,0.0,0,0,18.3,11.1,160.0,1016.4,20.1,9.9,264.0,1.0,3.0,2018,8,5,19.0,0.33152000000000004
2271,0.456,0.13104,0.30224,0.49872,0.46576,0.48591999999999996,0.55584,92.2,97.3,69.0,46.92,0.0,0,0,24.0,11.9,128.0,1014.7,58.8,9.7,259.0,0.9,3.0,2018,8,6,18.0,0.50608
2273,0.44223999999999997,0.10384,0.22527999999999998,0.21088,0.244,0.18448,0.10384,89.4,94.6,69.7,52.47,0.0,0,0,17.2,13.1,143.0,1014.9,11.3,9.9,29.0,0.1,0.0,2018,8,6,20.0,0.026080000000000002
2274,0.244,0.18448,0.10384,0.026080000000000002,-0.0014399999999999999,-0.00384,-0.00064,85.6,90.6,70.4,60.46,0.0,0,0,16.1,10.0,152.0,1015.8,11.3,9.9,6.0,0.0,0.0,2018,8,6,21.0,-0.00064
2288,0.1272,0.11008,0.0832,0.16496,0.20032,0.22512000000000001,0.21359999999999998,89.0,94.5,70.3,54.14,0.0,0,0,19.0,8.0,192.0,1017.8,75.1,9.9,145.0,0.5,1.0,2018,8,7,11.0,0.29600000000000004
2289,0.20032,0.22512000000000001,0.21359999999999998,0.29600000000000004,0.33952,0.24111999999999997,0.30112,91.8,95.5,67.3,44.74,0.0,0,0,16.9,9.7,165.0,1017.4,33.9,9.9,584.0,2.1,6.0,2018,8,7,12.0,0.41536
2294,0.5056,0.6708799999999999,0.63968,0.58048,0.20112,0.36719999999999997,0.6457599999999999,98.6,102.5,65.9,34.66,0.0,0,0,16.1,8.3,167.0,1012.5,30.7,9.9,381.0,1.4,4.0,2018,8,7,17.0,0.50576
2295,0.20112,0.36719999999999997,0.6457599999999999,0.50576,0.56672,0.54336,0.35328000000000004,97.2,101.1,66.2,36.38,0.0,0,0,22.5,11.5,141.0,1012.3,52.1,9.9,461.0,1.7,5.0,2018,8,7,18.0,0.06672
2297,0.07024,0.0384,0.06816,0.26736,0.21472000000000002,0.16784,0.11103999999999999,92.1,95.6,66.9,43.76,0.0,0,0,20.8,7.6,169.0,1012.3,30.7,9.9,34.0,0.1,0.0,2018,8,7,20.0,0.022400000000000003
2311,0.04896,0.04928,0.0536,0.08064,0.13792,0.12448000000000001,0.09119999999999999,87.3,92.9,70.9,58.33,0.0,0,0,18.3,7.8,194.0,1016.3,50.0,9.9,70.0,0.3,1.0,2018,8,8,10.0,0.08896000000000001
2313,0.17600000000000002,0.21696000000000001,0.2696,0.31679999999999997,0.35776,0.40671999999999997,0.45584,91.3,95.4,67.9,46.35,0.0,0,0,18.3,6.7,214.0,1016.5,53.4,9.9,578.0,2.1,6.0,2018,8,8,12.0,0.44799999999999995
2314,0.35776,0.40671999999999997,0.45584,0.44799999999999995,0.45488,0.49344,0.58704,94.7,98.2,66.3,39.51,0.0,0,0,18.3,7.4,212.0,1015.8,19.7,9.9,822.0,3.0,8.0,2018,8,8,13.0,0.53328
2318,0.56592,0.6580800000000001,0.61696,0.6088,0.63808,0.6009599999999999,0.57136,99.0,101.8,64.2,32.23,0.0,0,0,17.2,11.3,173.0,1012.4,48.0,9.9,635.0,2.3,6.0,2018,8,8,17.0,0.55792
2319,0.63808,0.6009599999999999,0.57136,0.55792,0.53936,0.5168,0.48928,97.7,100.6,64.6,33.98,0.0,0,0,16.1,8.8,182.0,1011.7,9.5,9.9,448.0,1.6,4.0,2018,8,8,18.0,0.45887999999999995
2321,0.42351999999999995,0.37152,0.34128000000000003,0.29936,0.24272,0.17696,0.09632,92.5,93.5,62.8,37.52,0.0,0,0,23.9,11.4,157.0,1011.8,9.5,9.9,25.0,0.1,0.0,2018,8,8,20.0,0.01696
2342,0.59408,0.5660799999999999,0.57872,0.51264,0.45088,0.49888,0.41936,99.3,101.2,62.7,30.3,0.0,0,0,17.2,11.5,157.0,1012.4,30.7,9.9,557.0,2.0,6.0,2018,8,9,17.0,0.31312
2389,0.49216,0.64944,0.50272,0.39424,0.30928,0.35792,0.19760000000000003,93.9,98.3,67.7,42.64,0.0,0,0,23.0,11.5,72.0,1012.5,35.1,9.9,298.0,1.1,3.0,2018,8,11,16.0,0.20143999999999998
2391,0.19664,0.18111999999999998,0.08736000000000001,0.05712,0.02944,0.007039999999999999,0.01056,77.9,77.9,72.9,84.53,0.02,0,0,21.9,12.0,127.0,1014.5,100.0,7.0,26.0,0.1,0.0,2018,8,11,18.0,0.04496000000000001
2429,-0.00064,-0.00064,-0.0022400000000000002,0.00368,0.016,0.03232,0.044480000000000006,79.7,79.7,75.8,87.87,0.0,0,0,18.3,6.9,177.0,1015.8,96.2,6.3,57.0,0.2,1.0,2018,8,13,8.0,0.0736
2431,0.10352,0.13232,0.14416,0.13904,0.12288,0.10496,0.11552,84.6,91.8,73.7,69.79,0.0,0,0,26.1,12.2,179.0,1015.7,89.6,9.7,158.0,0.6,2.0,2018,8,13,10.0,0.12784
2432,0.12288,0.10496,0.11552,0.12784,0.15839999999999999,0.24911999999999998,0.23856000000000002,88.2,94.1,70.9,56.55,0.0,0,0,18.3,12.3,168.0,1015.9,89.6,9.8,187.0,0.7,2.0,2018,8,13,11.0,0.23376000000000002
2433,0.15839999999999999,0.24911999999999998,0.23856000000000002,0.23376000000000002,0.34256,0.30368,0.35584000000000005,90.8,96.2,69.7,50.09,0.0,0,0,26.6,13.0,177.0,1015.9,63.4,9.8,372.0,1.3,4.0,2018,8,13,12.0,0.504
2434,0.34256,0.30368,0.35584000000000005,0.504,0.52896,0.47792,0.49328000000000005,92.8,97.1,67.7,44.01,0.0,0,0,27.0,10.2,164.0,1015.4,52.1,9.8,850.0,3.1,9.0,2018,8,13,13.0,0.50848
2435,0.52896,0.47792,0.49328000000000005,0.50848,0.47584000000000004,0.50448,0.61904,94.3,98.1,66.8,40.72,0.0,0,0,27.4,14.2,168.0,1014.2,61.5,9.8,648.0,2.3,6.0,2018,8,13,14.0,0.52112
2436,0.47584000000000004,0.50448,0.61904,0.52112,0.58848,0.3944,0.5096,95.3,97.7,64.5,36.49,0.0,0,0,37.5,13.9,171.0,1013.3,50.1,9.8,718.0,2.6,7.0,2018,8,13,15.0,0.48432000000000003
2437,0.58848,0.3944,0.5096,0.48432000000000003,0.50688,0.31312,0.43248,95.9,98.0,63.9,35.05,0.0,0,0,24.2,13.0,169.0,1012.5,34.3,9.8,544.0,2.0,5.0,2018,8,13,16.0,0.56912
