,temp,feelslike,dew,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,month,day,time,Percent Output
18152,0.3713881681717374,0.31426688405494746,0.6643362867628898,0.3202712083096742,-0.09736502153830026,0.7998655224340077,0.25244815584300334,-0.2213570412289408,1.2506768774561785,0.3758723011902779,-0.29809257917221893,-0.3076858742050705,-0.22704291429046686,-1.2400361154705242,-0.08134533588882692,0.7960421530982053,0.0510401439334308
18168,0.32955798460074737,0.2767630026871311,0.6893998128294417,0.45063547407126264,-0.09736502153830026,0.556298272725494,0.2710429948228658,-0.206216050878872,0.2996261670789215,0.3758723011902779,-0.4258125679050592,-0.4220531027511604,-0.22704291429046686,-1.2400361154705242,-0.08134533588882692,0.9405830844099968,0.004801529292702125
18184,0.1383342882762222,0.10531668786282815,0.6204751161464227,0.696826983153399,-0.09736502153830026,-0.6615379758170734,0.4941810625812157,-0.17593407017873433,-0.5587580638256797,0.3758723011902779,-0.6318125497322209,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,-0.08134533588882692,1.0851240157217883,-0.0008770943438659622
18200,0.054673921134242194,0.03030892512719538,0.6455386422129747,0.9448942370666369,-0.09736502153830026,-0.7968531145440253,-0.6494015346803274,-0.14565208947861388,1.1897120883294314,0.3758723011902779,-0.47525256354357803,-0.4220531027511604,-0.6351752151001705,-1.2400361154705242,-0.08134533588882692,1.2296649470335799,-0.0009220735409872936
18216,0.07260114266466709,0.046382017141974374,0.6204751161464227,0.8426661437715787,-0.09736502153830026,0.09622680105385756,0.11298686349403465,-0.17593407017873433,-0.5587580638256797,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,-0.08134533588882692,1.3742058783453712,-0.0009333183402676265
18232,0.006867997053111116,-0.012552653578880163,0.6204751161464227,0.9908499854286359,-0.09736502153830026,-0.17440347640004636,0.15017654145375964,-0.13051109912854506,0.10210025030826039,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,-0.08134533588882692,1.5187468096571628,-0.0008433599460249637
18248,-0.06484088906858593,-0.07684502163799385,0.6204751161464227,1.1624806374744678,-0.09736502153830026,-0.12027742090926552,0.2617455753329346,-0.06994713772828698,-0.022267919510304032,0.32033039619943027,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,-0.08134533588882692,1.6632877409689544,-0.000910828741706961
18264,-0.12459829417,-0.1304219950205885,0.5578163009800414,1.178424468538835,-0.09736502153830026,-0.12027742090926552,0.2710429948228658,-0.06994713772828698,0.4459416609831149,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.03139466789018972,-1.6611536792022503,-0.0009782975373889577
18280,-0.12459829417,-0.1304219950205885,0.5640821824966792,1.1906168099409982,-0.09736502153830026,0.3397940507623712,0.3361249312523845,-0.0850881280783558,1.2506768774561785,0.32033039619943027,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.03139466789018972,-1.5166127478904587,-0.000978297537388958
18296,-0.12459829417,-0.1304219950205885,0.6204751161464227,1.3176985222481576,-0.09736502153830026,0.9893067166517406,0.3268275117624533,-0.05480614737821816,1.2506768774561785,0.09816277623603877,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.03139466789018972,-1.3720718165786674,-0.000978297537388958
18312,-0.12459829417,-0.1304219950205885,0.5640821824966792,1.1906168099409982,-0.09736502153830026,0.23154193978080953,0.4383965456416282,-0.024524166678080512,1.2506768774561785,0.04262087124519114,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.03139466789018972,-1.2275308852668758,-0.000978297537388958
18328,-0.18435569927141404,-0.18399896840318308,0.545284537946765,1.2862797963271992,-0.09736502153830026,-1.1216094474887102,1.265866880245509,0.08146276577236683,1.2506768774561785,0.04262087124519114,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.03139466789018972,-1.0829899539550842,-0.000899583942426628
18344,-0.23216162335254514,-0.22686054710925863,0.4951574858136602,1.2853419239116484,-0.09736502153830026,-1.0133573365071484,1.228677202285784,0.09660375612243566,1.1897120883294314,0.26478849120858167,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.03139466789018972,-0.9384490226432928,-0.0009445631395479594
18360,-0.2919190284539592,-0.2804375204918533,0.4262327891306407,1.274087454925036,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,0.21773167892295184,1.1897120883294314,-0.012921033745657475,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.03139466789018972,-0.7939080913315013,-0.000978297537388958
18376,-0.40545809814664585,-0.38223376991878294,0.3635739739642595,1.4035138482710736,-0.09736502153830026,-1.662870002396518,-1.4489796108144144,0.2782956403232271,1.2506768774561785,-0.679423893635831,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.03139466789018972,-0.6493671600197098,-0.0016867198920499274
18392,-0.2560645853931103,-0.24829133646229604,0.4700939597471073,1.2848729877038727,-0.09736502153830026,-0.5262228370901214,0.3640171897221783,0.3237186113734164,1.2506768774561785,-0.235088653709048,-0.44229256645123216,-0.4220531027511604,-0.22704291429046686,-1.2400361154705242,0.03139466789018972,-0.5048262287079183,0.05216462386146408
18408,-0.14252551570042404,-0.1464950870353667,0.45129631519719315,0.9599001957154532,-0.09736502153830026,-1.3651766971972237,1.4053281725944777,0.5054104955742078,1.2506768774561785,0.04262087124519114,-0.39697257044925655,-0.4220531027511604,-0.22704291429046686,-1.2400361154705242,0.03139466789018972,-0.3602852973961268,0.022961880130439677
18424,-0.023010705497595915,-0.039341140270177474,0.488891604297022,0.7793597557218861,-0.09736502153830026,0.06916377330846726,0.44769396513155946,0.5659744569744659,-0.3197760904488305,0.3758723011902779,-0.1085725958912302,-0.07895141711289051,-0.22704291429046686,-1.2400361154705242,0.03139466789018972,-0.21574436608433528,0.13473518497694817
18440,0.12040706674579818,0.08924359584804992,0.4951574858136602,0.4876814344855266,-0.09736502153830026,-0.0661513654184847,1.8237120496413837,0.626538418374724,-0.21979383628096497,0.3758723011902779,0.006787393931980363,0.03541581143319945,0.18108938651923684,-1.2400361154705242,0.03139466789018972,-0.07120343477254376,0.0738445968739458
18456,-0.2560645853931103,-0.24829133646229604,-0.037442443100580494,0.19365843221028972,-0.09736502153830026,2.34245810392126,-1.4210873523446208,0.6719613894249132,-0.21735524471589523,0.3758723011902779,-0.05913260025271138,-0.07895141711289051,-0.22704291429046686,-1.2400361154705242,0.03139466789018972,0.07333749653924775,0.11316765995726975
18472,0.042722440113960064,0.019593530450677066,-0.2128871255664483,-0.5899339709825671,-0.09736502153830026,1.016369744397131,-1.281626059995652,0.5356924762743283,1.2506768774561785,0.3758723011902779,0.019147392841610066,0.03541581143319945,0.18108938651923684,-1.2400361154705242,0.03139466789018972,0.21787842785103925,0.20305858540425054
18488,-0.005083483967171867,-0.02326804825539924,-0.3256729928659344,-0.6879416384076462,-0.09736502153830026,0.691613411452446,-1.1793544456064085,0.44484653417393255,1.2457996943260388,0.3758723011902779,0.0850673870263018,0.03541581143319945,0.18108938651923684,-1.2400361154705242,0.03139466789018972,0.36241935916283075,0.15090520634206678
18504,0.024795218583535165,0.0035204384358980714,-0.4384588601654209,-0.8886463353355589,-0.09736502153830026,0.8269285501793979,-1.281626059995652,0.3691415824236056,1.2506768774561785,0.3758723011902779,-0.009692604614192572,0.03541581143319945,0.18108938651923684,-1.2400361154705242,0.03139466789018972,0.5069602904746222,0.09746992016192511
18520,0.012843737563253032,-0.007194956240620243,-0.5575106089815453,-1.0133833666038414,-0.09736502153830026,0.691613411452446,-1.2351389625459959,0.35400059207355405,1.2506768774561785,0.3758723011902779,-0.3392925755376513,-0.3076858742050705,-0.22704291429046686,-1.2400361154705242,0.03139466789018972,0.6515012217864138,0.03798493196896435
18536,-0.06484088906858593,-0.07684502163799385,-0.5825741350480976,-0.9589867665018836,-0.09736502153830026,0.31273102301698064,-1.2630312210157895,0.3691415824236056,1.177519130504082,0.3758723011902779,-0.5329325584551833,-0.5364203312972504,-0.6351752151001705,-1.2400361154705242,0.03139466789018972,0.7960421530982053,0.0042392893286854845
18552,-0.05886514855844401,-0.07148732429973394,-0.5700423720148212,-0.9496080423463739,-0.09736502153830026,-0.12027742090926552,-1.0770828312171647,0.3388596017234852,1.2506768774561785,0.3758723011902779,-0.6029725522764182,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.03139466789018972,0.9405830844099968,-0.0034409085797818518
18568,-0.17240421825113109,-0.17328357372666403,-0.7580188175139649,-1.0541808166803097,-0.09736502153830026,0.5833613004708849,-1.3281131574453082,0.3994235631237433,1.2506768774561785,0.3758723011902779,-0.5370525580917265,-0.5364203312972504,-0.6351752151001705,-1.2400361154705242,0.03139466789018972,1.0851240157217883,-0.0011019903294726193
18584,-0.2859432879438177,-0.2750798231535937,-0.8708046848134515,-1.0616837960047179,-0.09736502153830026,1.6658824102865004,-1.2537338015258583,0.44484653417393255,1.2506768774561785,0.3758723011902779,-0.6194525508225912,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.03139466789018972,1.2296649470335799,-0.0008546047453052963
18600,-0.4174095791669284,-0.39294916459530166,-0.9271976184631946,-0.9664897458262918,-0.09736502153830026,0.556298272725494,-1.0770828312171647,0.4599875245240014,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.03139466789018972,1.3742058783453712,-0.0008995839424266278
18616,-0.5189971678393325,-0.48403001934571266,-0.9271976184631946,-0.8389390973113564,-0.09736502153830026,-0.012025309927704099,-1.0956776701970272,0.49026950522413903,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.03139466789018972,1.5187468096571628,-0.0009445631395479592
18632,-0.5907060539610295,-0.5483223874048263,-0.8896023293633657,-0.6823144039143401,-0.09736502153830026,0.09622680105385756,-1.0770828312171647,0.44484653417393255,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.03139466789018972,1.6632877409689544,-0.0010232767345102892
18648,-0.6982693831435747,-0.6447609394934966,-0.8896023293633657,-0.5275654553484259,-0.09736502153830026,-0.905105225525587,-1.281626059995652,0.38428257277367445,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,-1.6611536792022503,-0.0009558079388282923
18664,-0.7102208641638577,-0.6554763341700156,-0.8896023293633657,-0.5092769432451815,-0.09736502153830026,-1.1216094474887102,-1.3467079964251707,0.2631546499731583,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,-1.5166127478904587,-0.000967052738108625
18680,-0.7221723451841402,-0.6661917288465343,-0.8332093957136226,-0.40517310511902105,-0.09736502153830026,-0.47209678159934054,-0.6308066957004649,0.1420267271726249,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,-1.3720718165786674,-0.0009895423366692907
18696,-0.7640025287551302,-0.7036956102143507,-0.801879988130432,-0.27574671177298343,-0.09736502153830026,-1.3651766971972237,-1.3095183184654458,0.02089880437210875,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,-1.2275308852668758,-0.0009895423366692907
18712,-0.7640025287551302,-0.7036956102143507,-0.7517529359973272,-0.18430415125676156,-0.09736502153830026,-1.446365780433395,1.8609017276011086,-0.0093831763280289,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,-1.0829899539550842,-0.0009220735409872936
18728,-0.7640025287551302,-0.7036956102143507,-0.7078917653808602,-0.11208797525933496,-0.09736502153830026,-0.0661513654184847,1.833009469131315,0.11174474647250449,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,-0.9384490226432928,-0.000899583942426628
18744,-0.8297356743666857,-0.7626302809352048,-0.7141576468974984,0.000456714606784432,-0.09736502153830026,0.12328982879924787,1.8144146301514523,0.2631546499731583,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,-0.7939080913315013,-0.000978297537388958
18760,-0.8655901174275339,-0.7947764649647613,-0.6013717795980118,0.27759801340210344,-0.09736502153830026,-0.47209678159934054,1.8237120496413837,0.35400059207355405,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,-0.6493671600197098,-0.0011696604404129623
18775,-0.985104927630362,-0.9019304117299506,-0.5637764904981835,0.6307069778570533,-0.09736502153830026,0.04210074556307673,-1.3281131574453082,0.5054104955742078,1.2506768774561785,-0.06846293873650511,-0.615332551186048,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,-0.5048262287079183,0.0017153543560972466
18789,-1.0926682568129076,-0.9983689638186211,-0.5011176753318022,1.0302406268817779,-0.09736502153830026,0.2586049675261998,1.8144146301514523,0.6416794087247928,1.2506768774561785,-2.7344743782972007,-0.5288125588186401,-0.5364203312972504,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,-0.3602852973961268,0.038159167876149015
18804,-1.0926682568129076,-0.9983689638186211,-0.5763082535314594,0.8562652937970677,-0.09736502153830026,0.5021722172347134,-1.356005415915102,0.7173843604751198,1.2506768774561785,0.20924658621773404,-0.3640125733569107,-0.3076858742050705,-0.22704291429046686,-1.2400361154705242,0.14413467166920635,-0.21574436608433528,0.12760598223321715
18820,-0.9193717820188069,-0.8429957410090968,-0.5763082535314594,0.45485589994124165,-0.09736502153830026,-1.2298615584702717,-1.0677854117272334,0.6113974280246552,1.1750805389390122,0.3758723011902779,0.7607473274193922,0.7216191827097393,0.5892216873289405,-1.2400361154705242,0.14413467166920635,-0.07120343477254376,0.2043292477229282
18836,-0.7520510477348472,-0.6929802155378316,-0.5261812013983546,0.21569843397573804,-0.09736502153830026,-0.7968531145440253,-1.4489796108144144,0.5054104955742078,1.2360453280657593,0.3758723011902779,0.0232673924781533,0.03541581143319945,0.18108938651923684,-1.2400361154705242,0.14413467166920635,0.07333749653924775,0.17968064770043854
18852,-0.5369243893697565,-0.5001031113604909,-0.40712945258223027,0.022496716372232772,-0.09736502153830026,-0.7156640313078542,-0.17523314069383394,0.38428257277367445,1.2506768774561785,0.3758723011902779,0.7277873303270463,0.7216191827097393,0.5892216873289405,-1.2400361154705242,0.14413467166920635,0.21787842785103925,0.21515784448290268
18867,-0.4771669842683425,-0.44652613797789625,-0.40712945258223027,-0.08676542003945811,-0.09736502153830026,-0.39090769836316946,1.8980914055608336,0.3994235631237433,1.2506768774561785,0.3758723011902779,0.08094738738975857,0.03541581143319945,0.18108938651923684,-1.2400361154705242,0.14413467166920635,0.36241935916283075,0.07306797159396074
18882,-0.4293610601872114,-0.4036645592718207,-0.3632682819657632,-0.08957903728611089,-0.09736502153830026,-0.039088337673094393,-1.207246704076202,0.38428257277367445,1.2506768774561785,0.3758723011902779,-0.3392925755376513,-0.3076858742050705,-0.22704291429046686,-1.2400361154705242,0.14413467166920635,0.5069602904746222,0.034386596199257845
18898,-0.48314272477848397,-0.45188383531615584,-0.4509906231986969,-0.158512659829109,-0.09736502153830026,-0.20146650414543665,-1.0212983142775771,0.3994235631237433,1.2506768774561785,0.3758723011902779,-0.43405256717814567,-0.4220531027511604,-0.22704291429046686,-1.2400361154705242,0.14413467166920635,0.6515012217864138,0.025064657595861912
18914,-0.6922936426334332,-0.639403242155237,-0.27554594073282956,0.6016329329749729,-0.09736502153830026,-0.09321439316387523,-0.6308066957004649,0.4599875245240014,-0.1173729905480297,-0.4572562736724395,0.035627391387783,0.03541581143319945,0.18108938651923684,-1.2400361154705242,0.14413467166920635,0.7960421530982053,0.16668165973237378
18930,-0.6922936426334332,-0.639403242155237,-0.3695341634824014,0.4042107895014879,-0.09736502153830026,-0.5262228370901214,-1.0398931532574396,0.5508334666243971,-0.6977577830346634,0.32033039619943027,-0.3681325729934539,-0.4220531027511604,-0.22704291429046686,-1.2400361154705242,0.14413467166920635,0.9405830844099968,0.004149330934442821
18946,-0.8297356743666857,-0.7626302809352048,-0.38206592651567745,0.6757248538035014,-0.09736502153830026,-0.12027742090926552,-0.9562163778480585,0.5962564376745864,-0.6977577830346634,0.3758723011902779,-0.22805258535098397,-0.19331864565898046,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,1.0851240157217883,-0.0008546047453052966
18962,-0.9193717820188069,-0.8429957410090968,-0.37580004499903963,0.8998763611201894,-0.09736502153830026,-0.7156640313078542,-0.9562163778480585,0.7173843604751198,-0.9123538407608137,0.32033039619943027,-0.43405256717814567,-0.4220531027511604,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,1.2296649470335799,-0.0007983807489036323
18978,-1.074741035282483,-0.9822958718038425,-0.44472474168205867,1.1310619115535094,-0.09736502153830026,-1.3651766971972237,-1.4117899328546895,0.762807331525309,-0.9123538407608137,-0.012921033745657475,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,1.3742058783453712,-0.0007983807489036323
18994,-1.1105954783433316,-1.0144420558333993,-0.44472474168205867,1.2328210686407926,-0.09736502153830026,-1.446365780433395,-1.1328673481567522,0.762807331525309,-1.0489149684047276,-0.7905077036175268,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,1.5187468096571628,-0.0007196671539413021
19010,-1.056813813752059,-0.9662227797890642,-0.38206592651567745,1.234227877264119,-0.09736502153830026,-1.3651766971972237,1.8980914055608336,0.7476663411752402,-0.5587580638256797,-1.568094373489396,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.14413467166920635,1.6632877409689544,-0.0009220735409872936
19026,-1.0209593706912106,-0.9340765957595074,-0.38206592651567745,1.1329376563846116,-0.09736502153830026,-1.1486724752341004,-1.4024925133647583,0.6568203990748617,1.2506768774561785,-0.7905077036175268,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-1.6611536792022503,-0.0010007871359496237
19042,-0.9671777060999379,-0.8858573197151723,-0.37580004499903963,1.0255512648040224,-0.09736502153830026,-0.6615379758170734,-1.197949284586271,0.626538418374724,1.2506768774561785,-0.679423893635831,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-1.5166127478904587,-0.0009558079388282923
19058,-0.9552262250796549,-0.8751419250386532,-0.37580004499903963,0.9950704112986155,-0.09736502153830026,-1.0133573365071484,-1.3281131574453082,0.5962564376745864,1.2506768774561785,-0.5127981786632871,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-1.3720718165786674,-0.000978297537388958
19074,-0.9552262250796549,-0.8751419250386532,-0.3632682819657632,1.0260202010117982,-0.09736502153830026,-0.2285295318908272,-1.170057026116477,0.5054104955742078,1.2506768774561785,-0.4017143686815919,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-1.2275308852668758,-0.0009558079388282923
19090,-0.9671777060999379,-0.8858573197151723,-0.3382047558992108,1.124965740852428,-0.09736502153830026,-0.47209678159934054,-1.3374105769352396,0.49026950522413903,1.2506768774561785,-1.290384848535157,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-1.0829899539550842,-0.0008658495445856293
19106,-1.014983630181069,-0.9287188984212479,-0.28181182224946777,1.372564058557891,-0.09736502153830026,-1.2298615584702717,-1.356005415915102,0.44484653417393255,1.2506768774561785,-4.28964771804094,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-0.9384490226432928,-0.000899583942426628
19122,-1.014983630181069,-0.9287188984212479,-0.28181182224946777,1.372564058557891,-0.09736502153830026,-0.5803488925809023,-1.318815737955377,0.49026950522413903,1.2506768774561785,-4.178563908059244,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-0.7939080913315013,-0.0009558079388282923
19138,-0.9970564086506449,-0.9126458064064696,-0.2191530070830865,1.5123070484749894,-0.09736502153830026,-1.3651766971972237,-1.3095183184654458,0.42970554382388093,1.2506768774561785,-2.901100093269744,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-0.6493671600197098,-0.001394355110761273
19154,-1.014983630181069,-0.9287188984212479,-0.2316847701163625,1.5123070484749894,-0.09736502153830026,-0.36384467061777914,-0.7423757295796398,0.4751285148740702,1.2506768774561785,-3.0121839032514397,-0.5700125551840723,-0.5364203312972504,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-0.5048262287079183,0.01705836050826493
19170,-0.9910806681405034,-0.9072881090682101,-0.2128871255664483,1.5123070484749894,-0.09736502153830026,-1.446365780433395,-1.2723286405057208,0.5659744569744659,1.2506768774561785,-4.567357242995179,-0.46701256427049154,-0.4220531027511604,-0.6351752151001705,-1.2400361154705242,0.256874675448223,-0.3602852973961268,0.04000899583942427
19186,-0.9372990035492309,-0.859068833023875,-0.15649419191670524,1.5024593881117037,-0.09736502153830026,-0.47209678159934054,-0.556427339781015,0.6113974280246552,1.2506768774561785,-4.567357242995179,-0.3269325766280216,-0.3076858742050705,-0.22704291429046686,-1.2400361154705242,0.256874675448223,-0.21574436608433528,0.08531429213988531
19202,-0.8655901174275339,-0.7947764649647613,-0.07503773220040934,1.5132449208905403,-0.09736502153830026,-1.446365780433395,-1.3467079964251707,0.5659744569744659,1.2506768774561785,-3.789770573123309,-0.07973259843542756,-0.07895141711289051,-0.22704291429046686,-1.2400361154705242,0.256874675448223,-0.07120343477254376,0.16550095580793883
19218,-0.614609016001595,-0.5697531767578641,0.05654577964899139,1.1760797874999576,-0.09736502153830026,-0.7427270590532447,-0.3611815304924588,0.4145645534738121,1.2506768774561785,-0.9571334185900702,0.4517473546786496,0.4928847256175594,0.5892216873289405,-1.2400361154705242,0.256874675448223,0.07333749653924775,0.15697739795344656
19234,-0.5608273514103225,-0.521533900713529,0.10667283178209622,1.177486596123284,-0.09736502153830026,-0.5803488925809023,-0.49134540335149623,0.20259068857290022,1.2506768774561785,-1.345926753526005,0.07682738775321533,0.03541581143319945,0.18108938651923684,-1.2400361154705242,0.256874675448223,0.21787842785103925,0.13979534465309795
19250,-0.3576521740655143,-0.339372191212707,0.24452222514813518,1.011014242362982,-0.09736502153830026,-0.17440347640004636,0.06649976604437843,-0.0093831763280289,1.2506768774561785,-1.345926753526005,0.24574737285148793,0.2641502685253795,0.18108938651923684,-1.2400361154705242,0.256874675448223,0.36241935916283075,0.18831665354773414
19266,-0.11264681314971701,-0.1197066003440694,0.4199669076140025,0.8332874196160687,-0.09736502153830026,0.3397940507623712,-0.17523314069383394,-0.206216050878872,1.2506768774561785,-0.2906305586998966,0.1674673797571665,0.1497830399792894,0.18108938651923684,-1.2400361154705242,0.256874675448223,0.5069602904746222,0.14784662093781628
19282,0.12040706674579818,0.08924359584804992,0.5327527749134886,0.5589597380674021,-0.09736502153830026,-0.20146650414543665,0.057202346554447184,-0.3727669447295946,1.1799577220691517,0.20924658621773404,0.5671073445018602,0.6072519541636495,0.5892216873289405,-1.2400361154705242,0.256874675448223,0.6515012217864138,0.3877656583829979
19298,0.2757763200094744,0.22854372664279562,0.545284537946765,0.28556992893428695,-0.09736502153830026,-0.5803488925809023,-0.8074576660091586,-0.5695998192804377,-0.09054848333226088,0.3758723011902779,0.23338737394185824,0.2641502685253795,0.18108938651923684,-1.2400361154705242,0.256874675448223,0.7960421530982053,0.13755762959631174
19314,0.3833396491920195,0.3249822787314658,0.488891604297022,-0.021583287158663908,-0.09736502153830026,0.745739466943227,0.010715249104790962,-0.6301637806806958,1.1189929329424044,0.3758723011902779,-0.5576525562744427,-0.5364203312972504,-0.6351752151001705,-1.2400361154705242,0.256874675448223,0.9405830844099968,-0.0024176318452715623
19330,0.30565502256018146,0.25533221333409295,0.4700939597471073,0.09096140270745581,-0.09736502153830026,1.1246218553786926,-0.026474428854934017,-0.6453047710307646,0.9824318052984907,0.3758723011902779,0.060347389207042405,0.03541581143319945,-0.6351752151001705,-1.2400361154705242,0.256874675448223,1.0851240157217883,-0.0007871359496232994
19346,0.18016447184721224,0.14282056923064454,0.45756219671383136,0.2888524823887158,-0.09736502153830026,1.7741345212680617,-0.045069267834796506,-0.6150227903306442,-0.9123538407608137,0.3758723011902779,-0.5040925609993806,-0.5364203312972504,-0.6351752151001705,-1.2400361154705242,0.256874675448223,1.2296649470335799,-0.0008433599460249637
19362,0.024795218583535165,0.0035204384358980714,0.5076892488469362,0.7094882607633372,-0.09736502153830026,1.0434327721425212,-0.03577184834486526,-0.5695998192804377,-0.7879856709422495,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,1.3742058783453712,-0.0008658495445856293
19378,-0.04691366753816103,-0.060771929623214864,0.5076892488469362,0.8689265714070067,-0.09736502153830026,1.6388193825411097,0.0386075075745847,-0.5241768482302485,-0.03933806046579316,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,1.5187468096571628,-0.0008433599460249637
19394,-0.04691366753816103,-0.060771929623214864,0.5578163009800414,0.9880363681819827,-0.09736502153830026,2.3695211316666507,0.06649976604437843,-0.5695998192804377,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.256874675448223,1.6632877409689544,-0.0009558079388282923
19410,0.024795218583535165,0.0035204384358980714,0.5578163009800414,0.8239086954605586,-0.09736502153830026,1.8823866322496234,0.14087912196382837,-0.5998817999805753,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.3696146792272396,-1.6611536792022503,-0.0009895423366692907
19426,0.024795218583535165,0.0035204384358980714,0.5640821824966792,0.8379767816938234,-0.09736502153830026,1.5846933270503292,0.13158170247389714,-0.6755867517309022,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.3696146792272396,-1.5166127478904587,-0.0010007871359496237
19442,0.03674669960381815,0.014235833112417147,0.6330068791796991,0.9547418974299227,-0.09736502153830026,0.6374873559616654,0.14087912196382837,-0.6755867517309022,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.3696146792272396,-1.3720718165786674,-0.000978297537388958
19458,0.07857688317480815,0.05173971448023353,0.6330068791796991,0.8670508265759044,-0.09736502153830026,0.691613411452446,0.13158170247389714,-0.7512917034812292,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.3696146792272396,-1.2275308852668758,-0.0009895423366692907
19474,0.07857688317480815,0.05173971448023353,0.6330068791796991,0.8670508265759044,-0.09736502153830026,0.31273102301698064,0.2989352532926595,-0.7210097227810915,1.2506768774561785,0.3758723011902779,-0.6524125479149371,-0.6507875598433404,-0.6351752151001705,-1.2400361154705242,0.3696146792272396,-1.0829899539550842,-0.0009895423366692907
